thread_name,thread_url,engine_code,engine_spec,prod_year,message,reason
Esim sayesinde :),https://www.renaultfanclub.com/threads/esim-sayesinde.86260/,1.5_DCI,1.5_DCI,2012,Paspas ve stepne almissaniz gerisini disardan daha ucuza temin edebilirsiniz. Bagaj havuzu illa hazir olacak diye bir kural yok. Ben aldigim araclarima gider bir dosemeci de kestirip yaptiririm.,medium_length_no_noise
Esim sayesinde :),https://www.renaultfanclub.com/threads/esim-sayesinde.86260/,1.5_DCI,1.5_DCI,2012,"Araciniz hayirli olsun,Kazasiz belasiz surmek nasip etsin Rabbim. Ailemize hos geldiniz",medium_length_no_noise
Esim sayesinde :),https://www.renaultfanclub.com/threads/esim-sayesinde.86260/,1.5_DCI,1.5_DCI,2012,Hos geldiniz aramizq ailemize simdiden hayirli olsun araciniz. Muhtemelen karter koruma metal ve var. Indirimli aldiniz diye aracin standart parcalarini sokmezler. Samsung Edge ile gonderildi,medium_length_no_noise
Eski aracima aldigim parcalar elimde kaldi.,https://www.renaultfanclub.com/threads/eski-aracima-aldigim-parcalar-elimde-kaldi.93399/,unknown,unknown,,Kis lastigi Kis lastigi olarak hangi markayi tavsiye edersiniz ?,medium_length_no_noise
Eski aracima aldigim parcalar elimde kaldi.,https://www.renaultfanclub.com/threads/eski-aracima-aldigim-parcalar-elimde-kaldi.93399/,unknown,unknown,,Lastikleri alali bayagi oldu sifir nokian wr d4 aldim.Performansindan memnun kaldim.,mechanical_or_context_signal
Eski aracima aldigim parcalar elimde kaldi.,https://www.renaultfanclub.com/threads/eski-aracima-aldigim-parcalar-elimde-kaldi.93399/,unknown,unknown,,"Valla Hocam gorusunuze saygi duyuyorum. Hekesin akli kendine. Size basit bir olay anlatayim. Izmir de yasiyorum gecen kis Izmir de arabama antifreeze koyarken, komsum ""Ya Izmir de yasiyorsun, bura da araca antifreeze mi konulur"" dedi. Ben bu super zekaya ""antifreeze sadece donmaya karsi degil, aracin sogutma sistemi icin mutlaka gerekli olan bir sey ve yaz kis konulmali"" diye anlatirken komsum da "" Benim aracim 96 model zaten, antifreeze konulsa ne olur, konulmasa ne olur"" dedi, ve 1 hafta sonra Izmir de hava sicakligi gece -9 dereceye dustu. Ve bu cok bilmis arkadasin araci motor blogu catlatti, 1900 TL masraf etti. Yani 30 Tl den kacarken neyse bosver aklima gedi oylesine anlattim iste.",mechanical_or_context_signal
Eski aracima aldigim parcalar elimde kaldi.,https://www.renaultfanclub.com/threads/eski-aracima-aldigim-parcalar-elimde-kaldi.93399/,unknown,unknown,,Hocam antifreeze olayi cok baska bi ornek yalniz. Ben 2.el araci aldigimda bile yola cikmadan once sigortasini yaptiririm sonra motor eksiklerini gideririm. TR de nerde olursam olayim yaz kis antifreeze kullanirim ve belirli zamanlar olctururum. O konuda siz haklisiniz. LG-H815 cihazimdan Tapatalk kullanilarak gonderildi,mechanical_or_context_signal
Eski tip diagnostic port obd 2 ye baglanir mi,https://www.renaultfanclub.com/threads/eski-tip-diagnostic-port-obd-2-ye-baglanir-mi.112069/,unknown,unknown,1998,Arac 97 Clio 1.4 arac karburatorlu degil beyni var. Surekli ariza isigi yaniyor. Sanayideki bir iki bilmeyen ustaya gittim uygun aparat yok bizde dediler. Fotograftaki sag alttaki yer baglanti yeriymis. Asagidaki linkteki kabloyu alsam direk elm327 obd cihazi ile arizayi gorebilirmiyim,mechanical_or_context_signal
Eski tip diagnostic port obd 2 ye baglanir mi,https://www.renaultfanclub.com/threads/eski-tip-diagnostic-port-obd-2-ye-baglanir-mi.112069/,unknown,unknown,1998,Berke Onlu / 1998 Clio 1.4 / Model Yili: 1998 / Yakit Tipi: LPG / Vites: Manuel / Donanim: Rt,mechanical_or_context_signal
Eskisehir Yetkili Servis Problemi Hak.,https://www.renaultfanclub.com/threads/eskisehir-yetkili-servis-problemi-hak.90833/,CLIO_IV,unknown,2000,"Arkadaslar merhaba, Eskisehir Celal Solpuk yetkili serviste basima gelen bir olay nedeniyle buyuk problem yasadim. Sizi de bilgilendirmek istedim; Ramazan Bayrami'ndan 9 gun once normal bir cumartesi gunu bahsi gecen servise gittim. Clio 4'lerdeki ruzgar sesi probleminden ve aracin bakima girmesi gerektiginden bahsettim. (Aracin ekraninda ''bakima 10 gun kaldi'' yazmakta). Neyse Araci aldilar baktilar ne yaptilar bilmiyorum 30 dk sonrasi ruzgar sebebine neden olan parcanin siparis verilecegini ve parca 2 gun sonra geldiginde de periyodik bakiminin yapilacagini belirttiler. Yani o gun orada bosa beklemeyeyim seklinde. Gel zaman git zaman ne arayan var ne soran. Bayram'a 3 gun kala alo dedim noldu bizim parca ve bakim? Daha sonra parca siparisi vermeyi unuttuklarini bu nedenle de bakim icin de cagirmadiklarini soylediler. Yahu diyorum arac bayramda yol yapacak 2000 km, ya yolda kalirsam ya bir sorun olusursa vs. Sonunda ilgili arkadas bana ''Beyefendi sizin nasil bir EGO'nuz var boyle'' vs derken bir de bagirmaya basladi. Sartel atti tabi. Gerisi malum musteri hizmetlerine sikayet olarak geri bildirimde bulundum. Ve devamli da aradim musteri hizmetlerini, sonuc yok. 4 hafta sonra bir bayan aradi genel mudurlukten ben oranin bolge sorumlusuyum bir de sizden dinlemek istedim diye. Gokte ucan kusa anlatmadigim kalmisti hadi dedim sana da anlatayim. Anlattim durumu 10 dakika bayana. Sonuc neredeyse servisi hakli cikaracak seklindeydi. Iyice psikolojim bozuldu. Eskisehir Celal Solpuk'ten ve Renault Turkiye'nin musteri hizmetlerinden ve satis sonrasi hizmetler bolumunden iyice rahatsiz oldum. Ben bekliyorum bir ozur, o da yok... Araba bayram boyunca yattigiyla kaldi ve aracim hala bakima girmedi. Sikayet ettigim parca hala yapilmadi. Kimin kaprisi kimin nazi bu kardes diyorum kendi kendime. Sifir arac alirken biz yetkili servis disinda bir yere goturmeyecegimizi tahahhut ediyoruzki garanti kapmasiminda kalmasin arac diye. Bu durumda bana yapilan bence cok yanlis. Bilginiz olsun arkadaslar, basiniza servis kaynakli bir olay gelirse musteri hizmetlerini bosa aramayin ve Renault Turkiye'den bir meded ummayin. Cozum odakli degil kimse. Basinizin caresine bakmak zorundasiniz. NOT : Hic kimse isinden gucunden parasindan olmasin diye musteri hizmetlerine de bizzat not dusturdum. Bizim insanligimiza yakismaz. Bunu da beni kotu biri sanmayin diye nedense belirtesim geldi. Vakit ayirip okuyana tesekkurler,",mechanical_or_context_signal
Eskisehir Yetkili Servis Problemi Hak.,https://www.renaultfanclub.com/threads/eskisehir-yetkili-servis-problemi-hak.90833/,CLIO_IV,unknown,2000,ben de benzer sureci guven de yasadim. sikayet sonrasi her gun baska biri ariyor anlat anlat elli kere dilimde tuy bitti. en son arayan kadin siz servise gelmis miydiniz diyor yok ben kendi kendime bunu coz dedim cozemedim simdi kendime kiziyorum.,medium_length_no_noise
Eskisehir Yetkili Servis Problemi Hak.,https://www.renaultfanclub.com/threads/eskisehir-yetkili-servis-problemi-hak.90833/,CLIO_IV,unknown,2000,"Sormayin yani adami resmen delirtmek icin ellerinden geleni yapiyorlar... Bi de bu insanlar memnuniyet bekliyor, enteresan.",medium_length_no_noise
Eskisehir Yetkili Servis Problemi Hak.,https://www.renaultfanclub.com/threads/eskisehir-yetkili-servis-problemi-hak.90833/,CLIO_IV,unknown,2000,"sikayet.com da yazin bence, valla ben 2013 de araci alirken, merkezi ayaga kaldirdim 0,69 krediyi bana 0,79 vereceklerini soylediklerinde, maxxi koruma diye bir halt varmis onu almam gerekiyormus, imza asamasinia geldim bayi, 0,79 olacak demez mi cildirdim, nerde yaziyor kardesim dedim, internette yok, bayi bisey dedi mi yok sinirlendim, 15 gun ugrastim ve sonunuda bana 0,69 kredi verdiler",mechanical_or_context_signal
Eskisehir Yetkili Servis Problemi Hak.,https://www.renaultfanclub.com/threads/eskisehir-yetkili-servis-problemi-hak.90833/,CLIO_IV,unknown,2000,"Kendilerini aradim direk cozum olmadi, sikayet var'a yazsam da cozum olmayacaktir. Tek cozum tuketici hakem heyeti kaldi ...",medium_length_no_noise
Eskisehir Yetkili Servis Problemi Hak.,https://www.renaultfanclub.com/threads/eskisehir-yetkili-servis-problemi-hak.90833/,CLIO_IV,unknown,2000,"Az once ilgili siteye durumu anlattim, sikayetimi yaptim ...",medium_length_no_noise
Eskisehir Yetkili Servis Problemi Hak.,https://www.renaultfanclub.com/threads/eskisehir-yetkili-servis-problemi-hak.90833/,CLIO_IV,unknown,2000,Arac Pazartesi gunu tekrar servise girdi. Hala bekliyorum. Serviste sikayet ettigim konular asagidaki gibi; -Balatalardan gelen ciyak ses -Ruzgar Sesi Problemi -Sallanan Ayna -Radyator tarafindan gelen Fokur sesi -Gosterge paneli tarafindan gelen saat sesi -Sert suspansiyonlar -Kasis gecerken kaportadan gelen gicirti sesleri,mechanical_or_context_signal
Esp Kapatma .,https://www.renaultfanclub.com/threads/esp-kapatma.68542/,unknown,unknown,,"Guzel konu, benim aracta henuz basima gelmedi ama gecen bir avm nin otoparkina giremedik arkadasla. Jazz var onda tam giriste tatli bir yokus vardi, aynen dediginiz gibi yerimizde saydik, sonra geriden hizlanip ciktik )",medium_length_no_noise
Esp Kapatma .,https://www.renaultfanclub.com/threads/esp-kapatma.68542/,unknown,unknown,,"ESP dugmesinin olmasi zaruri bence de,bizim Captur' da da ESP iptal edilemiyor,karda kista ne yapariz Allah bilir...",medium_length_no_noise
Esp Kapatma .,https://www.renaultfanclub.com/threads/esp-kapatma.68542/,unknown,unknown,,Ben anlamadim esp sisteminin karla kisla ne alakasi var? Sanirim antipatinaj (ASR) sisteminden bahsediyorsunuz. Megane 3'te ASR iptal edilebiliyor. Lakin 40km hizi gectigimizde otomatik olarak devreye giriyor. iPhone 5s'den Tapatalk araciligi ile gonderildi,mechanical_or_context_signal
Esp Kapatma .,https://www.renaultfanclub.com/threads/esp-kapatma.68542/,unknown,unknown,,ESP Derken tum yuruyus guvenlik sistemleri ESP ECU altinda dallandigindan genel olarak ESP dedim.,medium_length_no_noise
Esp Kapatma .,https://www.renaultfanclub.com/threads/esp-kapatma.68542/,unknown,unknown,,"Karli havalarda yada tekerin patinaj yaptiginda daha cok arac kara buza saplanir ve cikamaz , hafif gazli patinajsiz sonuca daha iyi ulasilir , velasil asr nin zarari degil yarari olacaktir ..",medium_length_no_noise
Esp Kapatma .,https://www.renaultfanclub.com/threads/esp-kapatma.68542/,unknown,unknown,,"asr kapatilir, esp kapatilmaz. asr icin mutlaka tusu olmasa bile menude bir yerlerde bi check isareti vardir.",medium_length_no_noise
Esp Kapatma .,https://www.renaultfanclub.com/threads/esp-kapatma.68542/,unknown,unknown,,Talisman aracimda asr nasil kapatilir bilen varmi? Tapatalk kullanarak iPhone araciligiyla gonderildi,medium_length_no_noise
Esp Kapatma .,https://www.renaultfanclub.com/threads/esp-kapatma.68542/,unknown,unknown,,"Direksiyonun sol arkasinda asagida iki tane tus var. Soldaki asr, sagdaki park sensoru olmasi lazim. Tapatalk kullanarak iPhone araciligiyla gonderildi",mechanical_or_context_signal
Euro-5 FAP Sistemi.,https://www.renaultfanclub.com/threads/euro-5-fap-sistemi.26408/,DCI_unknown,DCI_unknown,,Sevgili arkadaslar su an Renault tum modellerin dizel gaminda FAP ile donatarak Euro-5 yapmis bir bicimde araclari satiyor. Clio-3 ler 90 dci euro-5 FAP olmus acaba bu sistemim bir yarari varmi. 85 dci euro-4'e gore avantaji yada dez avantaji nedir.,medium_length_no_noise
Euro-5 FAP Sistemi.,https://www.renaultfanclub.com/threads/euro-5-fap-sistemi.26408/,DCI_unknown,DCI_unknown,,"Sezgin bey bildigim kadariyla, euro 5 dusuk eksoz emisyon salinimi ve daha dusuk yakit tuketimi olarak biliyorum. suanki 90bg cilolar yakit tuketimi 100 km s.disi 3.5 lt euro 4 lerde bu tuketim 4 lt diye biliyorum",mechanical_or_context_signal
Euro-5 FAP Sistemi.,https://www.renaultfanclub.com/threads/euro-5-fap-sistemi.26408/,DCI_unknown,DCI_unknown,,En buyuk yarar cevreye var.Ayni motorda ayni sartlar altinda 5 hp alindigi icin yakitta duser tabi,mechanical_or_context_signal
Euro-5 FAP Sistemi.,https://www.renaultfanclub.com/threads/euro-5-fap-sistemi.26408/,DCI_unknown,DCI_unknown,,Sezgin sana bi sikinti daha cikti euro5 motor alman lazim senin...,mechanical_or_context_signal
Euro-5 FAP Sistemi.,https://www.renaultfanclub.com/threads/euro-5-fap-sistemi.26408/,DCI_unknown,DCI_unknown,,Saka bir yana 5 beygir nasil olurda aractaki yakit tuketimini dusurur. Mesela bizim 85 bglere 5 beygirlik chip tuning yapsak ayni tuketimi bizde elde edermiyiz.? Bu sistemin dezavantajlari varmi.,mechanical_or_context_signal
Euro Dizel nerden almaliyim???,https://www.renaultfanclub.com/threads/euro-dizel-nerden-almaliyim.7271/,unknown,unknown,,merhaba yine ben yine sorum var ben shellden aliyordum uzun suredir yakit.ama gecen gun bisey duydum. shell in mazotu ince olugu icin daha cok yakiyormus normalden.oyuzden petrolofisininkini tavsiye ettiler.var mi boyle bisey? yani p.o nun ki daha mi tasarruflu?,mechanical_or_context_signal
Euro Dizel nerden almaliyim???,https://www.renaultfanclub.com/threads/euro-dizel-nerden-almaliyim.7271/,unknown,unknown,,"bildigim kadariyla: firmalarin yakitlarin icine kattiklari katki ile alakali bir durum bu. Yoksa butum eurodizeller 10 ppm kukurt oranina sahiptir. Shell'in son gunlerde TV lerde bir reklami donuyor. Her depoda 1 lt ye kadar tasarruf diyor. Denemek lazim. Ben iki firma arasinda cok fark goremedim acikcasi. Duruma gore (kampanya, yolun ustu....vs) PO,Shell,Opet ve Total istasyonlarini tercih ediyorum. Hic birinde cok ciddi fark gormedim.",mechanical_or_context_signal
Euro Dizel nerden almaliyim???,https://www.renaultfanclub.com/threads/euro-dizel-nerden-almaliyim.7271/,unknown,unknown,,bence shell almayin nezaman shellden mazot aldiysam araba bi acayip calisiyor su kattiklari soyleniyor total-opet-po derim ben,medium_length_no_noise
Euro Dizel nerden almaliyim???,https://www.renaultfanclub.com/threads/euro-dizel-nerden-almaliyim.7271/,unknown,unknown,,Su kattiklari aldiginiz Shell bayisi ile alakali ... Samsun-Havzadayim daha oyle birsey gormedim ama yakiti ince ...,mechanical_or_context_signal
Euro Dizel nerden almaliyim???,https://www.renaultfanclub.com/threads/euro-dizel-nerden-almaliyim.7271/,unknown,unknown,,Turkiyede en iyisi BP imis.Petrol ofisleri olan arkadasim soyledi.,medium_length_no_noise
Euro Dizel nerden almaliyim???,https://www.renaultfanclub.com/threads/euro-dizel-nerden-almaliyim.7271/,unknown,unknown,,Dizelde Opet'i bi denemeni tavsiye ederim biz cok memnunuz .,medium_length_no_noise
Euro Dizel nerden almaliyim???,https://www.renaultfanclub.com/threads/euro-dizel-nerden-almaliyim.7271/,unknown,unknown,,"Eskiden Total kullaniyordum,devamli yakit aldigim istasyon kapandi,3 aydir Opet den aliyorum,sanki daha bereketli gibi geldi bana...",mechanical_or_context_signal
Euro Dizel nerden almaliyim???,https://www.renaultfanclub.com/threads/euro-dizel-nerden-almaliyim.7271/,unknown,unknown,,evt kadir yakiti ince oldugu icin normalden daha fazla yakiyormus diye duydum shell icin.ya bunun cimrilikle alakasi yok ama bi depo 200lira ya doluyor en iyisini bulmak lazim,mechanical_or_context_signal
Euro ncap 2019 clio carpisma testi,https://www.renaultfanclub.com/threads/euro-ncap-2019-clio-carpisma-testi.103305/,unknown,unknown,2019,Fiyat 200 bin olur,short_signal
Euro-NCAP Clio-4'u En Iyi Super-Mini Secti,https://www.renaultfanclub.com/threads/euro-ncap-clio-4u-en-iyi-super-mini-secti.53233/,unknown,unknown,2012,kutlariz renoyu ve calisanlarini staj zamani emeklerin bosa cikmamis kardesim,medium_length_no_noise
Euro-NCAP Clio-4'u En Iyi Super-Mini Secti,https://www.renaultfanclub.com/threads/euro-ncap-clio-4u-en-iyi-super-mini-secti.53233/,unknown,unknown,2012,Arka bagaj kapagindaki simetri hatasindan hic bahseden yok guvenlik anlaminda onunde saygiyla egiliyorum ayri mesele,medium_length_no_noise
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,"kubilay bizzat kendim yaptim 4,4 ortalamayi ilk 250 km si sehir ici uzun yola cikinca ortalama baya asagi geliyor 1190 da kirmizi yandi ..",mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,2013 Fluence Icon 1.5 DCI EDC Beyond Paket (Ankara'dan Istanbul'a donuste Bolu Tuneli'ni cikar cikmaz asagi inen rampada - Depoyu Dikmen Shell'de Fullemistim),mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,"Cekim aninda arac 110 km\h ile hiz sabitleyicide, depo da yarim ile 3 ceyrek arasinda",mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,"Sehir icinde 5,3 ile 5,8 arasinda gidip geliyor...",medium_length_no_noise
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,disli oranlari nasilda fark ettiriyor. benim manuel 6 viteste 110 km hiz 2300-2350 civari devir cevirir. arada 300 fark var haliyle fazla devir yakit demek. gorduklerim icinde en uzun menzil size ait 1600 km. bir kez 1450 gordum ama kat etmek kismet olmasi malum gercek yol sartlari,mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,Ben megane 2 aracimla 1300 gormustum ama araci yormadan 1200 km yol yaptim istanbul malatya arasi ist bagcilardan depoyu fulledim ve malatyaya vardigimda 100 km daha vardi yakitim ist malatya arasi 1200 km,mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,kisa mesafe ev-is arasi 5 km motor bile isinmiyor 7.5 - 8 litre yakiyorum maalesef..ama uzun mesafeye ciktimi dusuyor tabii ki..depom 60 litre benim 700 km falan anca oluyor o da,mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,benm araba biraz degisik bi paket 105 lik dizel isik yandigi zaman 56 litre aldi kac kere tahminimce 60 litresi vardir,medium_length_no_noise
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,Uzun yolda 4 litrelere dusmek icin surekli 100 - 120 arasinda gitmek gerekiyor sanirim.. Bazen basiyorum sehir icinde anlik yakit 6 lara 7 lere cikiyor,mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,"bugun depoyu fulledim pompa attiginda 169 TL agzina kadar 174 TL mazot aldi yarisi yaklasik 335 km sehir disi geri kalan sehir ici olmak uzere 721 km yapmisim. (uzun yol istanbul bayrampasa (megacenter-eskisehir arasinda yapildi, ancak kopruye kadar ve trafik tikaliydi ve cok bekledik adim adim ilerledik daha sonrasinda da bir sure sikisik trafikte ilerledik.) 169/721=0,234 kurus yakmis mazot 3,82 TL den alindi 169/2,82=42,24 litre (44,24/721)x100=6,13 litre/100 km yakmis.",mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,Arkadaslar depoyu fulleyip bakamadim ama yol bilgisayarinida cikan sehir ici km bu Clio 3 1.5 dci Night&Day 2012,mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,shellden fulledim 830 km gitti sehir ici,mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,"Petrol Ofisi V/max yakit ile fullenen depoda sehir ici disi karisik kullanimda tasarruf yapmaya calismadan, yeri geldiginde 150-160 basarak 1000 km yaptim. Arac 1.5 dci clio 3 Dynamique. Simdi Shell'den V-Power Nitro aldim, bu sefer 90'i gecmiyorum, bakalim ne olacak. Ha bu arada yol bilgisayari 4,7 lt ortalama gosteriyor. 1000 km gittigime gore klimasidir aerodinamigidir derken 5,5 yakmis. Lastikleri de sifir efficientgrip performance veya energysaver+ ile degistirsem yol bilgisayarinda 4,5, full depoyla ise 1200 km bandini asarim gibi geliyor.",mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,2047 km lik tatil yolculugumda 415 tl yakit masrafim oldu. memnunum,mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,"Kac litre ki bunun deposu? Hem ortalama 5,5 olacak hem 1000 km gitnesi mumkun degil. Ortalama 100 km.de 5 litre yaksa depo 45 litre olsa 900 km yapar.",mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,"bakirkoy- halkali arasi her gun gidis gelis 20 gunde 572 km. yapmisim. depoyu fullemistim 20 gun once.yine fulledim. (mazot-3,79)100 tl ye doldu.yol pc sinde 4,8 ortalama yaziyordu ve harcanan litrede 27,6 yaziyordu.yaptigim hesaplamalara gore de : 1 km. de 174,5 krs tuketmisim.26,5 litre aldi depom.",mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,Arkadaslar araclarinizla kazasiz belasiz surusler dilerim. Gercekten cok guzel ve ekenomik yakit tuketimlerine sahipsiniz. Renault farkidir bu.,mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,Konya da sehirici 100 lirayla 480 km yaptim gercekten benim icin cok iyi. 2006 clio,mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,"ben de sehir ici 140 tl ye 700km yol yapiyorum. hic de dikkat etmedigim halde altinda symbol gibi bir dizel varken niye dkkat edesin ki zaten uzun yolu soylemeye gerek yok, symbollerin uzun yolda ne kadar az yaktigini herkes biliyor",mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,2007 clio 1.5 dci istanbul ici 1000 km yapiyorum genellikle kisa mesafede. ev is arasi 10 km. Edit : Yol bilgisayari 5.4 lt gosteriyor fakat bir yanlislik var sanirim.,mechanical_or_context_signal
Evet dIzel clIocular 1 depo Ile ne kadar yapiyorsunuz ?????,https://www.renaultfanclub.com/threads/evet-dizel-cliocular-1-depo-ile-ne-kadar-yapiyorsunuz.70320/,1.5_DCI,1.5_DCI,2013,20 Nis 2015 #31 cihatyildirim Kayitli Uye Bilgi Girilmemis Katilim 5 Kas 2012 Mesajlar 31 Tepkime puani 0 Puanlari 0 Yas 37 [/URL][/IMG],medium_length_no_noise
Executive ile araniza dondum,https://www.renaultfanclub.com/threads/executive-ile-araniza-dondum.91680/,1.5_DCI,1.5_DCI,2009,Merhaba 18 temmuzda yaptigim kaza neticesinde pert olan 2009 1.5 dci extreme model arabami 2011 1.5 dci executive otomatik ile yeniledim.Arabadan cok memnunum ancak onceki arabamda cam dugmelerinde isik vardi bu model full oldugu halde isiklandirma koymamislar cok sacma geldi bana...,mechanical_or_context_signal
Executive ile araniza dondum,https://www.renaultfanclub.com/threads/executive-ile-araniza-dondum.91680/,1.5_DCI,1.5_DCI,2009,Bende de 20.yil ozel versiyonu var night&day versiyonu ve dediginiz gibi dugmelerde isiklandirma yok ve inanlar servisin dedigine gore tesisat da yok ilginc ve rahatsiz edici bi durum,medium_length_no_noise
Executive ile araniza dondum,https://www.renaultfanclub.com/threads/executive-ile-araniza-dondum.91680/,1.5_DCI,1.5_DCI,2009,Araciniz hayirlibolsun Allah kaza bela vermesin. LG-D802TR cihazimdan Tapatalk kullanilarak gonderildi,medium_length_no_noise
Executive ile araniza dondum,https://www.renaultfanclub.com/threads/executive-ile-araniza-dondum.91680/,1.5_DCI,1.5_DCI,2009,"Araciniz hayirli olsun, Allah kazadan ve beladan korusun. Keyifli paylasimlar.",medium_length_no_noise
Executive ile araniza dondum,https://www.renaultfanclub.com/threads/executive-ile-araniza-dondum.91680/,1.5_DCI,1.5_DCI,2009,Surucu tarafinda cam acma kapama tuslarinin altinda hem arka camlari kitleyen hem de cocuk kilidi yapan bi tus olmasi lazim o ne durumda eger kirmizi yaniyorsa aktif demektir.,medium_length_no_noise
Executive ile araniza dondum,https://www.renaultfanclub.com/threads/executive-ile-araniza-dondum.91680/,1.5_DCI,1.5_DCI,2009,Kirmizi isik yaniyor ise t cam ve kapi (acma / kapama) kontrolu soforde oldugunu belirtiyor,medium_length_no_noise
Executive ile araniza dondum,https://www.renaultfanclub.com/threads/executive-ile-araniza-dondum.91680/,1.5_DCI,1.5_DCI,2009,"Hayirli ugurlu olsun, bende 2010 expression var 1.2 otomatik. On 2 cam otomatik sadece fakat dugmelerde isik var",medium_length_no_noise
exper e itiraz,https://www.renaultfanclub.com/threads/exper-e-itiraz.83422/,unknown,unknown,2011,Benim aracim simdi perte ciksa bana 15000 mi vericek yani allah korusunda,medium_length_no_noise
