issue_id,label,label_short,system_component,issue_type,severity,confidence,affected_engines,affected_years,onset_km_range,symptom,cause,fix,warning_signs,inspection_advice,mention_count,distinct_channel_count,source_videos,source,data_quality,notes,corroboration_count
sunroof_drain_clogging,Sunroof drainage channels clog and cause leaks,Sunroof drain clog,body,fluid_leak,medium,medium,"[""2.0_TSI_R""]",,,Clogged sunroof drains cause water ingress that can damage interior electronics and upholstery.,Debris clogging sunroof drainage tubes.,Clear sunroof drainage channels regularly.,"[""Water dripping from headliner, wet A-pillars""]",Test sunroof drainage by pouring water into channels and checking for proper flow.,1,1,"[{""video_id"": ""55rbRo6ZUHs"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Preventative maintenance is key to avoid electrical damage.,1
turbo_wastegate_actuator_sticking,Turbo wastegate actuator sticking,Wastegate sticking,engine,intermittent_fault,medium,medium,"[""1.2_TSI""]",,,"Turbo wastegate actuator arm can become stuck, affecting turbo boost pressure and engine performance.",Carbon buildup or mechanical seizure of the wastegate actuator.,Clean or replace the turbo wastegate actuator.,"[""Reduced power, boost pressure faults, engine warning light""]",Check for fault codes related to boost pressure; inspect actuator movement.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,,1
oil_dilution_fuel_short_trips,Oil dilution from fuel on short trips,Oil dilution,engine,wear_item,medium,medium,"[""1.2_TSI""]",,,"Fuel can slowly contaminate the engine oil, especially when the car is used primarily for very short distances.","Incomplete combustion and fuel wash-down into crankcase during short, cold trips.",Use the car for longer drives to heat oil fully; monitor oil level and change intervals.,"[""Fuel smell in oil, rising oil level""]",Check oil level and smell for fuel contamination; review driving patterns.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Common in direct-injection turbo engines used for city driving.,1
compressor_magnetic_clutch_failure,Supercharger magnetic clutch failure on 1.4 TSI,Supercharger clutch,engine,chronic_failure,medium,medium,"[""1.4_TSI""]",,before 100k km,"Magnetic clutch of the supercharger (compressor) can fail, causing it to disengage and resulting in weak engine performance.",Failure of the magnetic clutch mechanism.,Replace the supercharger magnetic clutch or related components.,"[""Loss of low-end power, whining noise from supercharger area""]",Test supercharger engagement; listen for unusual noises or check for related fault codes.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Affects 1.4 TSI twincharger (supercharged and turbocharged) engines.,1
piston_side_cracking,Piston side cracking and breaking,Piston cracking,engine,chronic_failure,high,medium,"[""1.4_TSI""]",,before 100k km,"The side of the pistons can crack and break off, potentially leading to severe engine damage.",Material fatigue or design weakness under high stress.,Engine rebuild or replacement with updated pistons.,"[""Engine knocking, loss of compression, excessive oil consumption""]",Compression test; borescope inspection if possible.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Serious issue on some 1.4 TSI engines.,1
camshaft_bridge_screen_fallout,Camshaft bridge screen fallout causing oil starvation,Camshaft screen fallout,engine,chronic_failure,high,medium,"[""2.0_TSI""]",cars made to 2009 are more prone,,"A small screen in the camshaft bridge can fall out, leading to oil starvation and damage in the cylinder head.",Screen becoming dislodged from its housing.,Inspect and secure or replace the camshaft bridge/screen.,"[""Low oil pressure warning, engine noise from top end""]",Check oil pressure; inspect camshaft bridge if accessible during service.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Primarily an early production issue on EA888 engines.,1
plastic_intake_manifold_flap_failure,Plastic intake manifold flap failure,Intake flap failure,engine,wear_item,medium,medium,"[""2.0_TSI""]",,,"Plastic variable intake manifold flaps can wear out and fail, causing vacuum leaks and rough running.",Wear or breakage of plastic flap mechanism.,Replace the intake manifold.,"[""Rough idle, loss of power, vacuum leak noise""]",Check for vacuum leaks and fault codes related to intake manifold runner control.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Common wear item on many VW/Audi engines with variable intake manifolds.,1
intake_valve_carbon_buildup,Intake valve carbon buildup from direct injection,Carbon buildup,engine,chronic_failure,medium,high,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,,"Carbon buildup occurs on the intake valves due to direct injection, requiring periodic cleaning.",Direct injection fuel system,Periodic intake valve cleaning,"[""Rough idle"", ""Reduced power"", ""Poor fuel economy""]",Check for carbon deposits during intake inspection if possible.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Common in all direct injection TSI engines.,1
vacuum_leaks_hoses_pcv,Vacuum leaks from hoses or PCV valve,Vacuum leaks,engine,intermittent_fault,medium,high,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R"", ""1.4"", ""1.6""]",,,Vacuum leaks can be caused by cracked plastic/rubber hoses or a faulty PCV valve.,Degraded hoses or faulty PCV valve,Replace cracked hoses or faulty PCV valve,"[""Rough idle"", ""Check engine light"", ""Hesitation""]",Inspect vacuum hoses and PCV system for cracks or leaks.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Affects both TSI and some non-TSI petrol engines.,1
camshaft_cradle_sealant_leak,Camshaft cradle sealant oil leak,Camshaft leak,engine,fluid_leak,low,high,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,,"The sealant for the metallic camshaft cradle (cylinder head cover) can degrade with age, causing oil leaks.",Sealant degradation with age,Reseal or replace camshaft cradle,"[""Oil spots under engine"", ""Burning oil smell""]",Check for oil leaks around the cylinder head cover.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Age-related failure, not mileage-specific.",1
fuel_injector_failure,Fuel injector failure,Injector failure,fuel,chronic_failure,medium,medium,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,200000 km,"Faulty injectors can occur, requiring testing or replacement, especially around 200,000 km.",Injector wear or failure,Test and replace faulty injectors,"[""Misfires"", ""Poor fuel economy"", ""Rough running""]",Check for fault codes related to fuel injection or misfires.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Higher mileage concern.,1
turbocharger_failure,Turbocharger failure,Turbo failure,engine,chronic_failure,high,medium,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,,Turbocharger failures can occasionally occur in all TSI engines.,Turbo wear or failure,Turbocharger repair or replacement,"[""Loss of power"", ""Excessive smoke"", ""Unusual turbo noises""]","Check for turbo shaft play, oil leaks, and listen for abnormal sounds.",1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Reported as occasional, not universal.",1
excessive_oil_consumption_piston_rings,Excessive oil consumption from piston rings,Oil consumption,engine,chronic_failure,high,high,"[""1.8_TSI""]",,,The engine has a very high chance of excessive oil consumption due to undersized pistons and piston rings.,Undersized pistons and piston rings,"Piston and ring replacement, engine rebuild","[""Low oil between changes"", ""Blue exhaust smoke""]",Check oil level history and for signs of oil burning.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Specifically noted for the 1.8 TSI engine.,1
supercharger_magnetic_clutch_failure,Supercharger magnetic clutch failure on 1.4 TSI,Supercharger clutch,engine,chronic_failure,medium,medium,"[""1.4_TSI""]",,before 100k km,"Magnetic clutch of the supercharger (compressor) can fail, causing it to disengage and resulting in weak engine performance.",Failure of the magnetic clutch mechanism.,Replace the supercharger magnetic clutch or related components.,"[""Loss of low-end power, whining noise from supercharger area""]",Test supercharger engagement; listen for unusual noises or check for related fault codes.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Affects 1.4 TSI twincharger (supercharged and turbocharged) engines.,1
piston_side_cracking,Piston side cracking and breaking,Piston cracking,engine,chronic_failure,high,medium,"[""1.4_TSI""]",,before 100k km,"The side of the pistons can crack and break off, potentially leading to severe engine damage.",Material fatigue or design weakness under high stress.,Engine rebuild or replacement with updated pistons.,"[""Engine knocking, loss of compression, excessive oil consumption""]",Compression test; borescope inspection if possible.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Serious issue on some 1.4 TSI engines.,1
camshaft_bridge_screen_fallout,Camshaft bridge screen fallout causing oil starvation,Camshaft screen fallout,engine,chronic_failure,high,medium,"[""2.0_TSI""]",cars made to 2009 are more prone,,"A small screen in the camshaft bridge can fall out, leading to oil starvation and damage in the cylinder head.",Screen becoming dislodged from its housing.,Inspect and secure or replace the camshaft bridge/screen.,"[""Low oil pressure warning, engine noise from top end""]",Check oil pressure; inspect camshaft bridge if accessible during service.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Primarily an early production issue on EA888 engines.,1
plastic_intake_manifold_flap_failure,Plastic intake manifold flap failure,Intake flap failure,engine,wear_item,medium,medium,"[""2.0_TSI""]",,,"Plastic variable intake manifold flaps can wear out and fail, causing vacuum leaks and rough running.",Wear or breakage of plastic flap mechanism.,Replace the intake manifold.,"[""Rough idle, loss of power, vacuum leak noise""]",Check for vacuum leaks and fault codes related to intake manifold runner control.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Common wear item on many VW/Audi engines with variable intake manifolds.,1
vacuum_leaks_hoses_pcv,Vacuum leaks from hoses or PCV valve,Vacuum leaks,engine,intermittent_fault,medium,high,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R"", ""1.4"", ""1.6""]",,,Vacuum leaks can be caused by cracked plastic/rubber hoses or a faulty PCV valve.,Degraded hoses or faulty PCV valve,Replace cracked hoses or faulty PCV valve,"[""Rough idle"", ""Check engine light"", ""Hesitation""]",Inspect vacuum hoses and PCV system for cracks or leaks.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Affects both TSI and some non-TSI petrol engines.,1
camshaft_cradle_sealant_leak,Camshaft cradle sealant oil leak,Camshaft leak,engine,fluid_leak,low,high,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,,"The sealant for the metallic camshaft cradle (cylinder head cover) can degrade with age, causing oil leaks.",Sealant degradation with age,Reseal or replace camshaft cradle,"[""Oil spots under engine"", ""Burning oil smell""]",Check for oil leaks around the cylinder head cover.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Age-related failure, not mileage-specific.",1
fuel_injector_failure,Fuel injector failure,Injector failure,fuel,chronic_failure,medium,medium,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,200000 km,"Faulty injectors can occur, requiring testing or replacement, especially around 200,000 km.",Injector wear or failure,Test and replace faulty injectors,"[""Misfires"", ""Poor fuel economy"", ""Rough running""]",Check for fault codes related to fuel injection or misfires.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Higher mileage concern.,1
turbocharger_failure,Turbocharger failure,Turbo failure,engine,chronic_failure,high,medium,"[""1.2_TSI"", ""1.4_TSI"", ""1.8_TSI"", ""2.0_TSI"", ""2.0_TSI_R""]",,,Turbocharger failures can occasionally occur in all TSI engines.,Turbo wear or failure,Turbocharger repair or replacement,"[""Loss of power"", ""Excessive smoke"", ""Unusual turbo noises""]","Check for turbo shaft play, oil leaks, and listen for abnormal sounds.",1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,"Reported as occasional, not universal.",1
excessive_oil_consumption_piston_rings,Excessive oil consumption from piston rings,Oil consumption,engine,chronic_failure,high,high,"[""1.8_TSI""]",,,The engine has a very high chance of excessive oil consumption due to undersized pistons and piston rings.,Undersized pistons and piston rings,"Piston and ring replacement, engine rebuild","[""Low oil between changes"", ""Blue exhaust smoke""]",Check oil level history and for signs of oil burning.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Specifically noted for the 1.8 TSI engine.,1
pcv_valve_failure_blows_seal,PCV valve failure can blow rear main seal,PCV failure,engine,fluid_leak,medium,medium,"[""2.0_TSI""]",,128000 km,"The PCV valve can fail before 80,000 miles, potentially blowing the rear main seal and causing an oil leak.",PCV valve failure,Replace PCV valve and rear main seal if needed,"[""Oil leaks"", ""Excessive crankcase pressure""]",Check PCV valve function and for oil leaks at rear of engine.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Mileage-based failure risk.,1
hpfp_cam_follower_wear,High-pressure fuel pump cam follower wear,HPFP follower wear,fuel,wear_item,medium,medium,"[""2.0_TSI_R""]",,,The high-pressure fuel pump camshaft follower can get worn and cause issues.,Cam follower wear,Inspect and replace worn cam follower,"[""Fuel pressure issues"", ""Unusual noises from pump""]",Inspect high-pressure fuel pump cam follower for wear.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Specific to 2.0 TSI R engine.,1
carbon_buildup_fsi,Carbon buildup on FSI intake valves,Carbon Buildup,engine,chronic_failure,medium,high,"[""1.4"", ""1.6"", ""2.0_TSI""]",,,"Rough idle, loss of power, and misfires due to intake valve deposits.",Direct injection fuel system design leading to deposit accumulation.,Intake valve cleaning (walnut blasting or chemical).,"[""Rough idle"", ""Reduced power"", ""Misfire codes""]",Check for misfire history or consider a compression/leak-down test if symptoms are present.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Common in direct injection petrol engines without port fuel injection.,1
center_locking_system_failure,Center locking system problems,Central locking,electrical,intermittent_fault,low,medium,[],,,Issues with the central locking system.,,Diagnose and repair locking mechanism or control unit,"[""Locks not responding"", ""Intermittent operation""]",Test all locks with key fob and interior switches.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,low,"General electrical issue, not engine-specific.",1
window_regulator_failure,Window regulator failure,Window regulator,electrical,chronic_failure,low,medium,[],,,Power windows may not operate correctly.,Regulator mechanism failure,Replace window regulator,"[""Window stuck"", ""Grinding noises"", ""Slow operation""]",Test all power windows multiple times.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,low,Common wear item in many vehicles.,1
carbon_buildup_fsi,Carbon buildup on FSI intake valves,Carbon Buildup,engine,chronic_failure,medium,high,"[""1.4"", ""1.6"", ""2.0_TSI""]",,,"Rough idle, loss of power, and misfires due to intake valve deposits.",Direct injection fuel system design leading to deposit accumulation.,Intake valve cleaning (walnut blasting or chemical).,"[""Rough idle"", ""Reduced power"", ""Misfire codes""]",Check for misfire history or consider a compression/leak-down test if symptoms are present.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Common in direct injection petrol engines without port fuel injection.,1
abs_esp_sensor_failure,ABS or ESP wheel speed sensor failure,ABS Sensor,electrical,sensor_fault,medium,high,"[""all""]",,,ABS or ESP warning lights may illuminate.,Sensor failure or damaged wiring.,Replace faulty wheel speed sensor.,"[""ABS/ESP warning light"", ""Traction control errors""]",Scan for fault codes related to wheel speed sensors.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
ac_system_failure,Air conditioning system problems,AC Failure,cooling,intermittent_fault,low,high,"[""all""]",,,Air conditioning may not cool effectively or may fail.,"Refrigerant leak, compressor failure, or condenser damage.","Diagnose leak, recharge system, or replace faulty components.","[""Reduced cooling"", ""Unusual noises from compressor""]",Test AC cooling performance before purchase.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
brake_light_switch_failure,Brake light switch failure,Brake Switch,electrical,sensor_fault,medium,high,"[""all""]",,,"Brake lights may not function, potentially causing other electrical issues.",Switch mechanism wear or failure.,Replace brake light switch.,"[""Brake lights inoperative"", ""Cruise control issues""]",Verify brake light operation.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
engine_harness_damage,Damaged engine cable harness,Wiring Harness,electrical,intermittent_fault,high,medium,"[""all""]",,,Various electrical faults due to damaged wiring in the engine bay.,"Heat, vibration, or rodent damage to wiring.",Inspect and repair or replace damaged harness sections.,"[""Intermittent electrical faults"", ""Unexpected warning lights""]",Visually inspect engine bay wiring for damage or chafing.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
headlight_condensation,Headlight or tail light condensation,Light Condensation,body,fluid_leak,low,high,"[""all""]",,,Moisture buildup inside headlight or tail light assemblies.,Failed seal or vent allowing moisture ingress.,Reseal housing or replace vent/cover.,"[""Fogging inside lens"", ""Water droplets""]","Check for condensation inside light units, especially after rain or washing.",1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
pcv_valve_failure_blows_seal,PCV valve failure can blow rear main seal,PCV failure,engine,fluid_leak,medium,medium,"[""2.0_TSI""]",,128000 km,"The PCV valve can fail before 80,000 miles, potentially blowing the rear main seal and causing an oil leak.",PCV valve failure,Replace PCV valve and rear main seal if needed,"[""Oil leaks"", ""Excessive crankcase pressure""]",Check PCV valve function and for oil leaks at rear of engine.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Mileage-based failure risk.,1
hpfp_cam_follower_wear,High-pressure fuel pump cam follower wear,HPFP follower wear,fuel,wear_item,medium,medium,"[""2.0_TSI_R""]",,,The high-pressure fuel pump camshaft follower can get worn and cause issues.,Cam follower wear,Inspect and replace worn cam follower,"[""Fuel pressure issues"", ""Unusual noises from pump""]",Inspect high-pressure fuel pump cam follower for wear.,1,1,"[{""video_id"": ""SWyKL-IK9Ww"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,medium,Specific to 2.0 TSI R engine.,1
center_locking_system_failure,Center locking system problems,Central locking,electrical,intermittent_fault,low,medium,[],,,Issues with the central locking system.,,Diagnose and repair locking mechanism or control unit,"[""Locks not responding"", ""Intermittent operation""]",Test all locks with key fob and interior switches.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,low,"General electrical issue, not engine-specific.",1
window_regulator_failure,Window regulator failure,Window regulator,electrical,chronic_failure,low,medium,[],,,Power windows may not operate correctly.,Regulator mechanism failure,Replace window regulator,"[""Window stuck"", ""Grinding noises"", ""Slow operation""]",Test all power windows multiple times.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": """", ""channel"": """", ""video_type_category"": ""organic""}]",youtube,low,Common wear item in many vehicles.,1
abs_esp_sensor_failure,ABS or ESP wheel speed sensor failure,ABS Sensor,electrical,sensor_fault,medium,high,"[""all""]",,,ABS or ESP warning lights may illuminate.,Sensor failure or damaged wiring.,Replace faulty wheel speed sensor.,"[""ABS/ESP warning light"", ""Traction control errors""]",Scan for fault codes related to wheel speed sensors.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
ac_system_failure,Air conditioning system problems,AC Failure,cooling,intermittent_fault,low,high,"[""all""]",,,Air conditioning may not cool effectively or may fail.,"Refrigerant leak, compressor failure, or condenser damage.","Diagnose leak, recharge system, or replace faulty components.","[""Reduced cooling"", ""Unusual noises from compressor""]",Test AC cooling performance before purchase.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
brake_light_switch_failure,Brake light switch failure,Brake Switch,electrical,sensor_fault,medium,high,"[""all""]",,,"Brake lights may not function, potentially causing other electrical issues.",Switch mechanism wear or failure.,Replace brake light switch.,"[""Brake lights inoperative"", ""Cruise control issues""]",Verify brake light operation.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
engine_harness_damage,Damaged engine cable harness,Wiring Harness,electrical,intermittent_fault,high,medium,"[""all""]",,,Various electrical faults due to damaged wiring in the engine bay.,"Heat, vibration, or rodent damage to wiring.",Inspect and repair or replace damaged harness sections.,"[""Intermittent electrical faults"", ""Unexpected warning lights""]",Visually inspect engine bay wiring for damage or chafing.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
headlight_condensation,Headlight or tail light condensation,Light Condensation,body,fluid_leak,low,high,"[""all""]",,,Moisture buildup inside headlight or tail light assemblies.,Failed seal or vent allowing moisture ingress.,Reseal housing or replace vent/cover.,"[""Fogging inside lens"", ""Water droplets""]","Check for condensation inside light units, especially after rain or washing.",1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
passenger_seat_sensor_failure,Passenger seat occupancy sensor fault,Seat Sensor,electrical,sensor_fault,low,high,"[""all""]",,,Airbag warning light may illuminate due to faulty seat sensor.,Sensor mat failure or wiring issue.,Replace seat occupancy sensor or repair wiring.,"[""Airbag warning light""]",Check for airbag warning light on dashboard.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
radiator_fan_failure,Electric radiator cooling fan failure,Cooling Fan,cooling,chronic_failure,high,high,"[""all""]",,,Overheating due to inoperative electric cooling fan.,"Fan motor failure, resistor, or control module issue.","Replace fan assembly, resistor, or related control unit.","[""Overheating in traffic"", ""Fan not activating""]","With engine warm and AC on, verify both cooling fan stages operate.",1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
water_leak_into_interior,Water leaking into passenger compartment,Water Leak,body,fluid_leak,medium,high,"[""all""]",,,Water ingress into the passenger compartment.,"Clogged sunroof drains, door seal failure, or windshield seal issue.","Clear drains, reseal, or replace damaged seals.","[""Damp carpets"", ""Musty odor"", ""Visible water pooling""]","Check footwell carpets for moisture, especially after rain.",1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
fsi_injector_failure,FSI direct injector failure,Injector failure,fuel,chronic_failure,high,high,"[""1.4"", ""1.6"", ""2.0_TSI""]",,,"Engine misfires, rough running, or poor fuel economy.",,,"[""Misfires"", ""Rough idle""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
worn_camshafts_1_4,Worn camshafts on 1.4 engine,Camshaft Wear,engine,wear_item,high,medium,"[""1.4""]",,,Potential for increased wear and oil consumption if oil changes were neglected.,Insufficient or degraded engine oil leading to accelerated wear.,Inspect and replace worn camshafts and related components.,"[""Ticking noises from valve train"", ""Increased oil consumption""]",Check service history for regular oil changes; listen for valve train noise.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Specifically noted for the 1.4 engine; linked to maintenance history.,1
passenger_seat_sensor_failure,Passenger seat occupancy sensor fault,Seat Sensor,electrical,sensor_fault,low,high,"[""all""]",,,Airbag warning light may illuminate due to faulty seat sensor.,Sensor mat failure or wiring issue.,Replace seat occupancy sensor or repair wiring.,"[""Airbag warning light""]",Check for airbag warning light on dashboard.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
radiator_fan_failure,Electric radiator cooling fan failure,Cooling Fan,cooling,chronic_failure,high,high,"[""all""]",,,Overheating due to inoperative electric cooling fan.,"Fan motor failure, resistor, or control module issue.","Replace fan assembly, resistor, or related control unit.","[""Overheating in traffic"", ""Fan not activating""]","With engine warm and AC on, verify both cooling fan stages operate.",1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
water_leak_into_interior,Water leaking into passenger compartment,Water Leak,body,fluid_leak,medium,high,"[""all""]",,,Water ingress into the passenger compartment.,"Clogged sunroof drains, door seal failure, or windshield seal issue.","Clear drains, reseal, or replace damaged seals.","[""Damp carpets"", ""Musty odor"", ""Visible water pooling""]","Check footwell carpets for moisture, especially after rain.",1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
worn_camshafts_1_4,Worn camshafts on 1.4 engine,Camshaft Wear,engine,wear_item,high,medium,"[""1.4""]",,,Potential for increased wear and oil consumption if oil changes were neglected.,Insufficient or degraded engine oil leading to accelerated wear.,Inspect and replace worn camshafts and related components.,"[""Ticking noises from valve train"", ""Increased oil consumption""]",Check service history for regular oil changes; listen for valve train noise.,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,Specifically noted for the 1.4 engine; linked to maintenance history.,1
fsi_injector_failure,FSI direct injector failure,Injector failure,fuel,chronic_failure,high,high,"[""1.4"", ""1.6"", ""2.0_TSI""]",,,"Engine misfires, rough running, or poor fuel economy.",,,"[""Misfires"", ""Rough idle""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
timing_chain_wear_fsi,Timing chain wear on FSI engines,Timing chain wear,engine,wear_item,high,high,"[""1.4"", ""1.6"", ""2.0_TSI""]",,,"Whining noise after cold start, potential for catastrophic engine failure.",,,"[""Whining noise on cold start""]",,1,1,"[{""video_id"": ""Vz1j3JU8E6M"", ""title"": ""None"", ""channel"": ""None"", ""video_type_category"": ""None""}]",youtube,medium,,1
