source,model_year,category,url,failure_date,mileage,summary
carproblemzoo,2015,Steering,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-steering-problems.php,,,"The Steering problem One night I started hearing a crunching noise while I was turning my wheel at low speeds. I backed out of a parking spot and started to turn the wheel to hear the full extent of the noise. The next morning, I got up and went out, backed up the car, turned the wheel to the same noise coming from the Read details..."
carproblemzoo,2015,Steering,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-steering-problems.php,,,"The Steering Column problem Steering column control mechanism, air bag sensor, lock mechanism. Saw an article posted last week about previous recall not resolving a know issue with airbags that affects the steering column. I just had to pay $641. 10 to have this repaired. Read details..."
carproblemzoo,2015,Steering,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-steering-problems.php,,,"The Steering Noise problem Kept hearing a clicking noise when turning steering wheel. Today when backing into a parking spot, there was a real loud click, almost like a snap, and my air bag error message immediately showed up and none of the buttons on my steering wheel would work anymore Read details..."
carproblemzoo,2015,Gasoline Fuel System,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-gasoline-fuel-system-problems.php,,,"The Gasoline Fuel System problem The contact owns a 2015 Volkswagen Golf. The contact stated while driving at an undisclosed speed, the fuel gauge level dropped quickly, and there was an abnormal fuel odor before the vehicle shutoff in the middle of the roadway. Read details..."
carproblemzoo,2015,Gasoline Fuel System,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-gasoline-fuel-system-problems.php,,,"The Tank Filler Pipe And Cap problem Tl the contact owns a 2015 Volkswagen Golf. The contact stated that while driving or while the vehicle was parked, fuel leaked from the vehicle. The vehicle was taken to centro DE servicio flagship Volkswagen (carr. #2, km 14. Read details..."
carproblemzoo,2015,Wheel,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-wheel-problems.php,,,"Wheel problem #1 Discovered several inches of water in the spare tire boot area. The entire back seat was also soaked through. Water appears to be leaking into the car from rear pressure vents behind the bumper or from another undetermined source, posing risks including black mold and damage to the spare tire."
carproblemzoo,2015,Wheel,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-wheel-problems.php,,,Wheel problem #2 I was driving on 210n pasadena fwy with my girlfriend and off ave43 around 4am. I tried to turn wheel for off but airbag from wheel come out while I turn off fwy and that day I just went to one of vwdealer for check some thing and after that I got a logo of vw on my hand like a tattoo and my car it was total loss. My girlfriend she was pain inside her back because we both got an accident from somebody hit behind my car. I bought a new car and first time buyer and I never know about gap insurance on that time I just bought for about 2month and still own that money effect to my credit until now. My job is driver and I need a car so how can I do with this problem.
carproblemzoo,2015,Wheel,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-wheel-problems.php,,,Wheel problem #3 Takata recall.
carproblemzoo,2015,Wheel,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-wheel-problems.php,,,"Wheel problem #4 Nhtsa recall number:15v705 manufacturer recall number: 23r1 exit ave43, while I tried to turned right for small curved the vehicle was braking. That day I just went to repair my tire I got some nail in my tire I'm not sure that dealer put the air enough or check my tire pressure or not? I just got vehicle 40days and dealer ship not put gap that not over $2000 for my new car but they put vwcare for $2000 for me. Recall for new vehicle incomplete before sold for me I got a report that dealer didn't send that vehicle for repair. First time buyer new car no gap but has vwcare for $2000. I'm asking about recall they not answer my question."
carproblemzoo,2015,Wheel,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-wheel-problems.php,,18000.0,"Wheel problem #5 I purchased a 2015 vw Golf tdi with 18"" wheels and low profile pirelli tires August 2014. This vehicle was re-engineered for the us market to make room for the urea tank that is new and specific to the us tdi platform. All other Golf models have an independent suspension system while this model was downgraded to a torsion beam rear suspension. The vehicle is equipped on lower end models with 16"" wheels and higher profile tires, but the high end vehicles have the 18"" wheels and low profile tires as standard equipment. On April 25, I noticed a sidewall bubble on a front tire. Vw replaced both the tire and bent rim and I was told the other 3 rims were bent. Then the other front tire had a sidewall blowout and both that tire and wheel were replaced. The other week I ended up with a side wall nail in a rear tire. This tire was replaced but not the wheel and I was told that all wheels are bent, including the 2 new wheels. I have just under 18000 miles on the vehicle, have called vw America and was sent the spec sheet on the car. I asked if a car without independent suspension was engineered for low profile tires and asked for someone to explain why I have had 2 sidewall issues and 6 bent rims in under 18,000 miles and 11 months without any response other than vw America sending the spec sheet. I feel that this is a safety issue and asked for the specific engineering approval of low profile tires with this suspension system and was told vw America does not have this information and would not provide it to me if they did."
carproblemzoo,2015,Seats,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-seats-problems.php,,,Seats problem The car makes noises when going over bumps or around corners as the body rolls back and forth I think it is the recall that was issued # 10122609 about the seats and a gap between a tab and the seat frame. My car was not included in this recall. It should have been included.
carproblemzoo,2015,Visibility,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-visibility-problems.php,,,"Wiper problem The panoramic sunroof on my 2015 vw Golf se spontaneously exploded while driving approximately 60 mph on the freeway at approximately 9:15 pm on 2/27/2017 on highway 880 in oakland, about 1/2 mile south of the oracle coliseum. No cars were near me and I was not under a bridge, thus no evidence that the sunroof was struck by an external object. There was also no visible evidence of damage to the glass prior to entering the vehicle, I check every time I buy gas. The glass shattered suddenly in a loud explosion that sounded like a gunshot and shards were scattered throughout the interior of the vehicle and covered myself and my passenger - although most of the shards blew outward and landed on the road. The experience was extremely frightening and could have caused serious injuries. Luckily I was able to maintain calm and slowly drive off the freeway rather than jerking the wheel when the explosion happened. The only injuries are emotional and 12 hours later I am still finding small shards of glass on my person (hair, inside my mouth and nose, on my clothes)."
carproblemzoo,2015,Forward Collision Avoidance,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-forward-collision-avoidance-problems.php,,,Adaptive Cruise Control problem Clock spring issue in vw Golf’s should re reinvestigated. These are failing on these cars and companies are not looking into fixes or warranty help for these devices that should last. It’s shortsighted for consumers to continue to deal with this issue.
carproblemzoo,2015,Exterior Lighting,https://www.carproblemzoo.com/volkswagen/golf/2015/2015-volkswagen-golf-exterior-lighting-problems.php,,,"Exterior Lighting problem The drivers side high beam is not aimed properly, it is pointed below the cut-off line of the low beam. The head lamp assembly has been replaced by the dealer twice but the aim was not improved. Volkswagen was contacted, they evaluated the situation and said that this was the way the system was designed and so could not be fixed. The dealer also said that they looked at other cars of this same model and they all operated the same. Both the high and low beam reflectors are mounted in a common housing and the assembly only has one adjustment so both beams move up and down by the same amount. This appears to be a design defect. I feel this is a safety hazard as only one of the high beams is illuminating the road."
carproblemzoo,2016,Other Fuel System,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-other-fuel-system-problems.php,,,The Other Fuel System problem The epc light has luminated 3 times in the last several months. The vehicle stutters and will not accelerate past 25 mph. Shutting off the engine and restarting it clears the light and vehicle drives normally. The check engine light does not illuminate and no obdii codes are stored. Read details...
carproblemzoo,2016,Other Fuel System,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-other-fuel-system-problems.php,,,"The Other Fuel System Tank Assembly problem Tl the contact owns a 2016 Volkswagen gti s 4d auto. While driving 45 mph, the contact noticed an abnormal fuel odor coming from the fuel tank without warning. The contact managed to drive the vehicle and noticed fuel leaking from the fuel tank. Read details..."
carproblemzoo,2016,Engine And Engine Cooling,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-engine-and-engine-cooling-problems.php,,,The Engine And Engine Cooling problem The epc light has luminated 3 times in the last several months. The vehicle stutters and will not accelerate past 25 mph. Shutting off the engine and restarting it clears the light and vehicle drives normally. The check engine light does not illuminate and no obdii codes are stored. Read details...
carproblemzoo,2016,Engine And Engine Cooling,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-engine-and-engine-cooling-problems.php,,,The Coolant Leaking problem Gff test plan on stored engine light. Recommend replacing thermostat housing causing the check engine light. Recommned replace thermostat housing. Seep/slight cooling leak. Advised to watch coolant levels until fixed. Read details...
carproblemzoo,2016,Engine And Engine Cooling,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-engine-and-engine-cooling-problems.php,,,"The Engine Cooling System problem The contact owns a 2016 Volkswagen Golf. The contact received notification of NHTSA campaign number: 16v647000 (fuel system, engine and engine cooling). The parts to do the repair were unavailable. The contact stated that the vehicle did not receive adequate fuel mileage and that the manufacturer Read details..."
carproblemzoo,2016,Equipment,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-equipment-problems.php,,,The Equipment problem I have a leak in my trunk from water leaking from my pressure valve in the rear of my car. Found that this is a common issue with my car. The seal around the pressure valve doesn't prevent water from entering into the trunk of my car. Read details...
carproblemzoo,2016,Equipment,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-equipment-problems.php,,,The Owners/service Manual problem Two primary problems with this car at this time: 1. Epc (engine power control) light comes on frequently while driving at street and freeway speeds. When the light comes on the car jerks forward and rides rough. I am concerned about the safety of this car and it not running correctly. Read details...
carproblemzoo,2016,Air Bag,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-air-bag-problems.php,,,"The Air Bag problem Airbag light came on, then all electrics to steering wheel failed, including the horn. Clock spring failed. Safety issue with no airbag and no horn. Known that vws have a problem with clock spring failure. Should be a recall. Read details..."
carproblemzoo,2016,Air Bag,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-air-bag-problems.php,,,"The Warning Light On problem Despite a 2015 recall, 2016 Golfs are still being affected by faulty clock spring setups and a lack of some type of cover that is preventing debris from getting inside and breaking them. While driving the car, the airbag warning light went on. Read details..."
carproblemzoo,2016,Air Bag,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-air-bag-problems.php,,,"The Front Air Bag Sensor Control problem The left rear wheel speed sensor malfunctioned resulting in false warnings of air bag, stabilization control, abs system, and tire pressure failures. A replacement part is on back order and/or unavailable. Read details..."
carproblemzoo,2016,Electrical System,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-electrical-system-problems.php,,,"The Electrical System problem Airbag light came on, then all electrics to steering wheel failed, including the horn. Clock spring failed. Safety issue with no airbag and no horn. Known that vws have a problem with clock spring failure. Should be a recall. Read details..."
carproblemzoo,2016,Electrical System,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-electrical-system-problems.php,,,"The Horn Assembly problem All steering wheel controls inoperative. This includes airbag, horn, cruise control, radio controls, etc. Read details..."
carproblemzoo,2016,Electrical System,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-electrical-system-problems.php,,,"The Ignition Module problem Safety issue - 2016 egolf would not move after a routine traffic stop with ""main charging failed"" error. During a normal commute after 3, 4 miles of driving 30 - 40 mph, car wouldn't move after a routine traffic stop right after a traffic light. Read details..."
carproblemzoo,2016,Structure,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-structure-problems.php,,,"Body problem #1 The headlight assembly design, prevents owners from changing a light bulb own their own. Per the law, a car must have functioning headlights. The design on the hid headlight assembly, requires hours of work, removing the bumper, the grill, other parts that require many tools and skilled knowledge of the brand. Considering this is a headlight that is required to be street legal, an owner can't change the bulb in emergencies. An owner must wait for an appointment with a dealer or certified Volkswagen mechanic with the proper training to change a light bulb. Regulation should prevent such designs, as the current design can make it dangerous for the driver. Just as when a driver needs to change a tire that's flat, and use the spare, a light bulb is just as critical to prevent accidents."
carproblemzoo,2016,Structure,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-structure-problems.php,,,"Body problem #2 My vw Golf has experienced rear door lock issues where both rear dock locks no longer work (lock or unlock) when pressing the lock button on the key or inside the vehicle. The only way to get the doors to lock is by manually locking the doors via a little slot in the door sill on each side. While it can be unlocked internally by just pulling the handle one time. This is a safety issue as door locks are a necessity for a vehicle to prevent theft of vehicle or items inside. It can also cause safety concerns for passengers in the rear(which is usually children. This also poses a danger to children due to the ease of unlocking from inside the rear passenger seats. The problem was confirmed to be the rear door latches via a dealer on 2/23/2024, however after replacing both latches with new parts, nothing was resolved. This issue is not the first time, as it is known that vw locks and many electrical components may randomly stop working, I have experienced the issue with a previous Volkswagen vehicle as well (2009 vw jetta). There are no warning lights on the dashboard or other signs of the failure."
carproblemzoo,2016,Structure,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-structure-problems.php,,,"Body problem #3 Front passenger door opened on its own with a bang while making a left turn. Driving alone, passenger door had been securely locked for over a week, during left turn going 25 mph, a loud banging sound occurred, passenger door opened and indicator warning light in dash came on. Door opened approx 1 cm. Car is not safe to drive for fear of door opening again randomly. Vw of America nonchalantly stated they are sorry my door opened and stated they would not cover any potential repairs."
carproblemzoo,2016,Structure,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-structure-problems.php,,,"Body problem #4 Car has a water leak in the panoramic sunroof since new. Vwoa has done the TSB's but the problem continues. Leak is around the passenger side a pillar, sunviser and dome light."
carproblemzoo,2016,Structure,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-structure-problems.php,,,"Body problem #5 Sunroof leaks into headliner and down the side pillars. Occurs when stationary and in motion during periods of extended rain. Results in damage to electronics, sound system and fabric/body components."
carproblemzoo,2016,Structure,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-structure-problems.php,,,"Body problem #6 Sunroof drain reenforcement steel has developed stress cracks. Which has let water leak inside vehicle, onto headliner and down a-pillars saturating front side curtain airbags making them defective. Vehicle can be stationary or operated, it will leak either way. Volkswagen refuses to address issue with airbags and leak saying there is not a safety issue so they wont cover repair which could cost greater than $2,500. Vehicle has also developed black mold between roof and headliner which is hazardous to breath. Technical bulletin #60-17-01(v601701) is the repair instructions for dealership only repair but does not include airbag replace or headliner replacement. I addressed issue with Volkswagen multiple times which they deny any safety issues."
carproblemzoo,2016,Structure,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-structure-problems.php,,,"Body problem #7 Sunroof frame leaks water into the car. The water drips on to the center console hardware/electronics and hardware/electronics located on the windshield. The leak is a known defect for vw Golf 2016, as vw previously sent out a recall for the sunroof frame. The leak occurs after heavy rainfall. The water drips right on to the acc cruise control. Vw acknowledged in phone message that source of leak was sunroof and that it should be covered by the recall. Originally, I thought the leak derived from dirty drains, but vw clarified the root cause as the sunroof. However, they did not follow up with me. I re-engaged them and they stated they would need to test it again. After the second test, they said they could not reproduce my claim despite despite the initial, positive identification of the sunroof as the leak. I am worried that this will cause other, more serious problems if left untreated. The leak can occur with the car either stationary or in motion. However, the leak is more prominent when stationary. For example, my car leaks the worst when I leave it in the parking lot at work during heavy rainfall. Upon entering my car, standing water will have pooled up in the gear selector cover and drips from my rear view mirror on to the center console. I still possess the voicemail where they identified the sunroof as the source of the leak. I attached a photo of the water stains because it was not raining when I filed the complaint."
carproblemzoo,2016,Power Train,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-power-train-problems.php,,,The Power Train problem The epc light has luminated 3 times in the last several months. The vehicle stutters and will not accelerate past 25 mph. Shutting off the engine and restarting it clears the light and vehicle drives normally. The check engine light does not illuminate and no obdii codes are stored. Read details...
carproblemzoo,2016,Power Train,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-power-train-problems.php,,,"The Automatic Transmission Floor Shift problem I am having the same safety issue that is outlined in this safety recall: https://static. Nhtsa. Gov/odi/tsbs/2022/mc-10206794-0001. Pdf however, Volkswagen says that my VIN number is not included. Pictures: https://imgur. Com/a/tkfal3r I would like my car included in this safety recall. Read details..."
carproblemzoo,2016,Service Brakes,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-service-brakes-problems.php,,,"The Service Brakes problem Vehicle exhibits multiple electrical and systems faults related to the airbags, tmps, abs, etc, as similarly described in 07/26/2019 Volkswagen technical tip 97-1902tt. Vehicle interior and sunroof tray is wet in various places. These issues raise concerns as they relate to safety and drivability. Read details..."
carproblemzoo,2016,Service Brakes,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-service-brakes-problems.php,,,"The Power Assist Brake Vacuum problem The contact owns a 2016 Volkswagen Golf. While driving approximately 20 to 25 mph, the contact heard a crackling noise when the brake pedal was depressed. The brakes failed without warning. The contact had to apply the emergency brake to stop the vehicle. The vehicle was towed to the dealer. Read details..."
carproblemzoo,2016,Service Brakes,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-service-brakes-problems.php,,,"The Brake Fluid Leak problem Brake failure. The car was being driven around 20mph, when a �brake: fluid low see owner�s manual� message came on. After seeing this message pressure was applied to the brake pedal and the pedal went to the floor. Read details..."
carproblemzoo,2016,Forward Collision Avoidance,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-forward-collision-avoidance-problems.php,,,"Adaptive Cruise Control problem #1 Airbag light came on, then all electrics to steering wheel failed, including the horn. Clock spring failed. Safety issue with no airbag and no horn. Known that vws have a problem with clock spring failure. Should be a recall."
carproblemzoo,2016,Forward Collision Avoidance,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-forward-collision-avoidance-problems.php,,,"Adaptive Cruise Control problem #2 On two occasions, warning messages appeared on the dash indicating that multiple government-mandated safety systems -- including airbags, abs, esc, and tire pressure monitoring -- were disabled. On first occasion, vehicle was traveling at approximately 30 mph. Dealer was unable to find the source of the problem. On second occasion, vehicle was traveling at approximately 65 mph on the freeway. This is an extremely serious safety problem. Key safety systems that are federally mandated fail without warning during normal vehicle operation."
carproblemzoo,2016,Forward Collision Avoidance,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-forward-collision-avoidance-problems.php,,,"Adaptive Cruise Control problem #3 All steering wheel controls inoperative. This includes airbag, horn, cruise control, radio controls, etc."
carproblemzoo,2016,Gasoline Fuel System,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-gasoline-fuel-system-problems.php,,,"Gasoline Fuel System problem #1 The contact owns a 2016 Volkswagen Golf. The contact received notification of NHTSA campaign number: 24v110000 (fuel system, gasoline); however, the part to do the recall repair was not yet available. The contact stated while starting the vehicle, there was an abnormally strong fuel odor inside the vehicle. The vehicle was taken to the dealer, where it was diagnosed that the fuel tank suction jet pump had failed, causing damage to the fuel tank. The vehicle was not repaired. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was notified of the failure, but no assistance was provided. The failure mileage was 36,018. VIN tool confirms parts not available."
carproblemzoo,2016,Gasoline Fuel System,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-gasoline-fuel-system-problems.php,,,"Gasoline Fuel System problem #2 The contact owns a 2016 Volkswagen Golf. The contact stated there was fuel leaking from the charcoal canister. The contact received notification of NHTSA campaign number: 24v110000 (fuel system, gasoline) however, the part to do the recall repair was not yet available. The local dealer was contacted. The contact stated that the manufacturer had exceeded a reasonable amount of time for the recall repair. The manufacturer was made aware of the failure. The failure mileage was approximately 41,000."
carproblemzoo,2016,Gasoline Fuel System,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-gasoline-fuel-system-problems.php,,,"Gasoline Fuel System problem #3 The contact owns a 2016 Volkswagen Golf. The contact stated while driving approximately 35 mph, there was an abnormally strong gasoline odor in the cabin of the vehicle. The contact drove to the residence and became aware that there was a puddle of gasoline under the passenger’s side rear wheel nearby the fuel tank. The contact stated no warning light was illuminated. The contact had the vehicle towed to a local dealer, where it was diagnosed and determined that the fuel tank needed to be replaced. The vehicle was not repaired. The manufacturer was informed of the failure. The failure mileage was approximately 41,000."
carproblemzoo,2016,Vehicle Speed Control,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-vehicle-speed-control-problems.php,,,"Vehicle Speed Control problem #1 First, the airbag warning light came on, then followed by the horn not working and cruise control was lost. I also suspecting the power steering is also gone. This is related to the clock spring failure from my research online. This should have been recall because this is a safety hazard."
carproblemzoo,2016,Vehicle Speed Control,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-vehicle-speed-control-problems.php,,,"Cruise Control problem #2 On manual transmission vehicles cruise control does not deactivate when depressing clutch, changing gear. Once clutch is released cruise automatically re engages. This is a huge safety liability. Vw calls it a new feature, this feature has caused a few near misses. . This feature will eventually cause an accident I've been driving manual transmission cars for over 20 years and every time the clutch is depressed cruise turns off and will only re-engage once the button is depressed."
carproblemzoo,2016,Vehicle Speed Control,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-vehicle-speed-control-problems.php,,,"Car Accelerates On Its Own problem #3 The contact owns a 2016 volkswagon Golf. While driving various speeds, the vehicle experienced unintended acceleration while being operated in second and third gears. The contact indicated that the vehicle's speed would increase by approximately 35 mph without depressing the accelerator pedal. The failure was intermittent and would often occur after the vehicle had not been driven for several hours. The vehicle was taken to several dealers who indicated that the issue was a characteristic of the vehicle and no failure was found. The manufacturer was notified of the failure. The failure mileage was 3,000."
carproblemzoo,2016,Steering,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-steering-problems.php,,,"Steering problem #1 Despite a 2015 recall, 2016 Golfs are still being affected by faulty clock spring setups and a lack of some type of cover that is preventing debris from getting inside and breaking them. While driving the car, the airbag warning light went on. I then noticed that none of the control features on the steering wheel worked. . No cruise control, not horn, no system data, etc. Upon further investigation I discovered that the clock spring was the reason for the problem and that this has been an ongoing problem that vw has known about since 2011. Only after an investigation was vw forced into doing a recall in 2015. The problem obviously still exists since there are a number of continued complaints still being filed."
carproblemzoo,2016,Steering,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-steering-problems.php,,,"Steering problem #2 Steering power assist ""twitches"" while car is in motion. Happens at random times, speeds and steering conditions while driving. . . . Enough to jerk the car into the next lane. Might be tied to vw's dsr or dynamic steering recommendation setting in the vehicle computer."
carproblemzoo,2016,Wheel,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-wheel-problems.php,,16000.0,Wheel problem #1 Continental procontact� TX 195/65r15 rt rear tire side wall blew out with no warning. Car has 16000 miles and has been dealer serviced since new. Car was accelerating on freeway on ramp when vibration and thump were felt inside the car. Driver pulled into secure area and saw that tire sidewall had blown out on inside and outside sidewalls. Tire was replaced by Volkswagen dealership at owners expense.
carproblemzoo,2016,Wheel,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-wheel-problems.php,,,"Wheel Rim problem #2 Aftermarket/replacement rim purchased from car-id in may 2023 and installed on vehicle in may 2023. On September 15, 2023, wheel/rim suffered a total and catastrophic failure. The wheel/rim face separated from the rest of the rim while driving."
carproblemzoo,2016,Visibility,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-visibility-problems.php,,,"Sun Roof problem #1 (li dealer name, city, state) tl the contact owns a 2016 Volkswagen Golf. The contact stated that the sun roof malfunctioned and caused water to enter the vehicle. The vehicle was taken numerous times to the Volkswagen dealer (phone number: 813-630-4000). The dealer replaced the sun roof sealant, but the failure was not corrected. The vehicle was taken back to the dealer where it was diagnosed that the sun roof rack needed to be replaced. The vehicle was not repaired. The manufacturer was notified. The failure mileage was 7,000."
carproblemzoo,2016,Visibility,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-visibility-problems.php,,,"Wiper problem #2 While driving down the highway around 60 mph, nowhere near any other vehicles or pedestrians, the sunroof spontaneously shattered. The break goes outward/upward from the cabin."
carproblemzoo,2016,Suspension,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-suspension-problems.php,,,"Suspension problem #1 While accelerating from a traffic light, loud bang from left rear corner of car. Investigation found left rear coil spring had broken at the lower bas of the spring where it contacts the lower control arm."
carproblemzoo,2016,Suspension,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-suspension-problems.php,,,"Suspension problem #2 While driving car on highway heard a loud boom from rear right side. Stopped car and inspected, but no obvious damage. Resumed driving, and began hearing a repeated squeaking noise and some body lean in corners. Took vehicle to tire shop, where they removed right rear tire and found the right rear spring had snapped at the mounting location near the top of the spring. The attached photo of the spring suggests the mount may have been defective. Dealer confirmed spring damage and is now replacing both rear springs. However, no coverage of the damaged part even though multiple 2016 vw Golf’s have been recalled for rear spring issues."
carproblemzoo,2016,Exterior Lighting,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-exterior-lighting-problems.php,,,"Exterior Lighting problem The headlight assembly design, prevents owners from changing a light bulb own their own. Per the law, a car must have functioning headlights. The design on the hid headlight assembly, requires hours of work, removing the bumper, the grill, other parts that require many tools and skilled knowledge of the brand. Considering this is a headlight that is required to be street legal, an owner can't change the bulb in emergencies. An owner must wait for an appointment with a dealer or certified Volkswagen mechanic with the proper training to change a light bulb. Regulation should prevent such designs, as the current design can make it dangerous for the driver. Just as when a driver needs to change a tire that's flat, and use the spare, a light bulb is just as critical to prevent accidents."
carproblemzoo,2016,Electronic Stability Control,https://www.carproblemzoo.com/volkswagen/golf/2016/2016-volkswagen-golf-electronic-stability-control-problems.php,,,"Electronic Stability Control problem The left rear wheel speed sensor malfunctioned resulting in false warnings of air bag, stabilization control, abs system, and tire pressure failures. A replacement part is on back order and/or unavailable. This will result in disregard of any of the above warnings in the future even if they are genuine. This problem occurs randomly at any speed."
carproblemzoo,2017,Other Fuel System,https://www.carproblemzoo.com/volkswagen/golf/2017/2017-volkswagen-golf-other-fuel-system-problems.php,,,"The Other Fuel System problem I had a suction jet pump recall due on the car. I took it to the dealer to fix. Mind you, I have never had an issue with this car ever. Now about a week later from the car being in the shop I get an engine malfunction light that comes on due to the evap system. Read details..."
carproblemzoo,2017,Other Fuel System,https://www.carproblemzoo.com/volkswagen/golf/2017/2017-volkswagen-golf-other-fuel-system-problems.php,,,"The Other Fuel System Pump problem Tl the contact owns a 2017 Volkswagen Golf. The contact became aware that there was fuel leaking from the vehicle. The vehicle was taken to an independent mechanic where the vehicle was diagnosed that the fuel tank, fuel pump assembly and vapor canister needed to be replaced. Read details..."
carproblemzoo,2017,Other Fuel System,https://www.carproblemzoo.com/volkswagen/golf/2017/2017-volkswagen-golf-other-fuel-system-problems.php,,,The Other Fuel System Tank Mounting problem Unable to fill gas tank. Fueling at pump shuts off after small amount of gas flow. Gas then back flowed out of fuel tank neck onto ground. Vehicle exhibited loss of power symptoms at mid-rpm engine speed prior to failed fueling attempt. Read details...
carproblemzoo,2017,Engine And Engine Cooling,https://www.carproblemzoo.com/volkswagen/golf/2017/2017-volkswagen-golf-engine-and-engine-cooling-problems.php,,,The Engine And Engine Cooling problem Fuel evaporation canister started leaking raw fuel after a strong gas odor was present before hand. The fuel suction pump failed and pressure built up in my gas tank. I was at risk because the presence of raw fuel near ignition sources can cause a fire. Verified at Volkswagen dealership. Read details...
carproblemzoo,2017,Engine And Engine Cooling,https://www.carproblemzoo.com/volkswagen/golf/2017/2017-volkswagen-golf-engine-and-engine-cooling-problems.php,,45000.0,The Water Pump problem Replaced my water pump 2 times already. Now I am replacing thermostat housing. All this under 45000 miles Read details...
carproblemzoo,2017,Electrical System,https://www.carproblemzoo.com/volkswagen/golf/2017/2017-volkswagen-golf-electrical-system-problems.php,,,"The Electrical System problem I have been having rear cameras for quite some time. The first time I took it to the dealer they could not find any issues and told me to take pictures. I did, plenty of them. Monday 10-27 2025 I took it in again for the gas tank issue and camera issue. Read details..."
