thread_name,thread_url,engine_code,message,reason
Start-stop ve motor ikaz,https://www.golftutkusu.com/topic/18000-start-stop-ve-motor-ikaz,unknown,"Problemin temel kaynagi olarak, uzun sureden sonra ilk mars bastiginizda arac bunu yapmayabilir veya arizayi aldiginizda kenara cekip tekrar ac kapa yaptiginizda ariza lambasi sonebilir. Sebebi wastegate kapakciginin acik kalmasi ve kendini kapatamamasi; siz calistirma rutinini tekrarlatarak tutukluk yapan o kapakcigi kapali hale getirebiliyorsunuz ve bir zamana kadar islemisti bende motoru stop edip tekrar calistirma cozumu. Aku voltaj degerleriniz duzgun ve degisim yapilmis, problemin muhtemelen bu sebeple olabilecegini dusunuyorum.",mechanical_keywords
Start-stop ve motor ikaz,https://www.golftutkusu.com/topic/18000-start-stop-ve-motor-ikaz,unknown,"Start - stop arizasi VAG araclarda cok farkli ariza kodlarinin ekrana yansimasi olabiliyor benim bildigim kadariyla, o yuzden ariza kodlarinda cihaza bagladiginizda turbo basinc vs. gibi hata kodlari da goruyorsaniz (kodlarin ariza tespit cihazindaki isimlerini-acilimlarini tam bilmiyorum) bu parcaya yogunlasip bir kontrol ettirmenizde fayda var. Servis hizli ve temiz cozum sunacaktir diye dusunuyorum, disari ile ayni fiyatlara geliyor bilginiz olsun; ben serviste yaptirmistim yas indirimi ile.",mechanical_keywords
Start-stop ve motor ikaz,https://www.golftutkusu.com/topic/18000-start-stop-ve-motor-ikaz,unknown,soylediginiz aklima yatti cunki en son hatayi ani gazlama yaptigimda verdi,mechanical_keywords
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,"ayni sorun sol farimda var , birkac gun oncesinde konu acmistim . Henuz herhangi bir uygulama yapma firsatim olmadi , gelen cevaplara gore zimpara polisaj uygulamasi sart sanirim, harici bir cozum bulursaniz konuyu takipteyim",content_signal
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,Yoksa yuzeyde eski seffaf folyonun kalintilari mi kalmis..?,medium_length_no_noise
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,Veya seffaf folyonun sokulurken far camina biraktigi yapiskan artiklari mi?,medium_length_no_noise
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,Bunun tespit edilmesi lazim..!!,short_but_signal
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,"Tespit edilmeden mudahale yapilirsa far cop olur.,",mechanical_keywords
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,"Neden peki, misal far yuzeyinde eski folyonun kalintilari kalmissa ve bunlar temizlenmeden polisaj uygulanir ise polisaj makinesinin yaratacagi isi., polisaj esnasinda ortaya cikacak isi nedeniyle folyo artiklarinin eriyerek far camina kalici olarak zarar verme durumu olusur.,",mechanical_keywords
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,"Sorun sadece vernik atmasi ise; sadece polisaj islemi ile farlariniz eski haline kavusur.,",content_signal
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,"Yukarda onerilen WD40 bu sikinti icin yarar saglamayacaktir., aksine zaten plastik olan far yuzeyine zarar verme olasiligi mevcuttur.. Yanlis urun mudahalelerinden kacininiz..",mechanical_keywords
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,"Serviste farin tanesi en az 2500-3000 liradan assagi degil, ticarethane mantigiyla calisan bir yer farlari mahveder bastan soyliyim., far cami plastik oldugundan dogru teshis, dogru tedavi, dogru usta secimi oldukca onemli..",mechanical_keywords
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,Aciklamalariniza katiliyorum lakin wd-40'in plastige herhangi bir zarari yoktur. Yapiskan kalintilarini yumusatip cikartan bir urun olarak bilip tecrube ettigim icin onerdim. Amac yapiskan kalintisi cikarmaksa plastik yuzeyde de kullanilabilir diye dusunuyorum.,mechanical_keywords
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,Herhangi bir urun ile mudahalede bulunmayin. Bulundugunuz sehirde Meguiars var ise size tavsiye edebilirim. Bi onlara gosterin.,medium_length_no_noise
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,"Bi onceki aracimda benzer deneyimim olmustu, birisi cop birisi belirttigim gibi kurtarildi. Gunu kurtarayim derken pahaliya mal oluyor",medium_length_no_noise
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,polisaj yaparken zimpara atiliyor mu? Bu is icin onerebileceginiz bir firma var mi?,medium_length_no_noise
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,Degerli hocalarimiz bilgisi olan varsa cok sevinirim pandemide arabayi kullanmadim durdugu yerde mahvoldu.,medium_length_no_noise
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,yaptirmisti bu filmlerden. Isi ile self-healing ozelligi de oldugundan iyi olacaktir diye dusunuyorum.,medium_length_no_noise
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,"Tam aksine, Ali hocamin da dedigi gibi kaliteli urunlerde yuksek sicaklikta kendini onarma ozelligi var.",mechanical_keywords
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,bence far alindigi zaman ustune film kaplatmak gerek...,medium_length_no_noise
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,"Bu islemi yaptiracaksaniz ve kloroform ile yapiyorlarsa buharini kesinlikle solumayin, yapan kisi bilmiyorsa onu da ikaz edin lutfen.",mechanical_keywords
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,"Degisir, far cami satiliyor bulursan ama farin icin acildigi icin ne kadar guvenilir saglikli olur onu bilemem. Far camlari aliexpreste var. Dedigim gibi senin farlar duzeltilecek durumda degil. Yapisi bozulmus artik, gunduz cok fazla belli olmaz ama farlar yaninca daha cok belli olur. Tabi isigida dagittigi icin aydinlatmayida olumsuz etkiliyor. Ben ugrastigim zaman 2015 e kadar uretilen golflerin farlarinda cok oluyormus bu durum, daha sonra revizyon olup ya ureticiyi yada malzemeyi degismisler sanirim yanlis hatirlamiyorsam.",mechanical_keywords
Puruzlu far yuzeyi,https://www.golftutkusu.com/topic/11109-puruzlu-far-yuzeyi,unknown,belcom cila oneririm uzerine cila yok surun sonra silin,medium_length_no_noise
"Esc hatasi,rampa kalkis yardimcisi,lastik kontrolu gostergesi,ariza elektrikli park freni",https://www.golftutkusu.com/topic/17929-esc-hatasi-rampa-kalkis-yardimcisi-lastik-kontrolu-gostergesi-ariza-elektrikli-park-freni,1.4_TSI,"2014 model golf 7 1,4 TSI arac duz yolda giderken ariza yakti ve gaz yememeye basladi saga cektim bi sure bekledikten sonra tekrar calisti sonradan tekrar durdugumda bir suru hata dizisi verdi ve yol yardimla servise cektirdim bilgisi olan var midir iyi gunler dilerim",mechanical_keywords
"Esc hatasi,rampa kalkis yardimcisi,lastik kontrolu gostergesi,ariza elektrikli park freni",https://www.golftutkusu.com/topic/17929-esc-hatasi-rampa-kalkis-yardimcisi-lastik-kontrolu-gostergesi-ariza-elektrikli-park-freni,1.4_TSI,Arkadasimin araci(a3) bu hatalari verip calismiyordu. once ABS pompasindan suphelenmistik sonra serviste bir parca degistirdiler ne oldugunu hatirlamiyorum,mechanical_keywords
"Esc hatasi,rampa kalkis yardimcisi,lastik kontrolu gostergesi,ariza elektrikli park freni",https://www.golftutkusu.com/topic/17929-esc-hatasi-rampa-kalkis-yardimcisi-lastik-kontrolu-gostergesi-ariza-elektrikli-park-freni,1.4_TSI,Tesekkurler ediyorum aku diyende var dsg den kaynakli diyende var,mechanical_keywords
"Esc hatasi,rampa kalkis yardimcisi,lastik kontrolu gostergesi,ariza elektrikli park freni",https://www.golftutkusu.com/topic/17929-esc-hatasi-rampa-kalkis-yardimcisi-lastik-kontrolu-gostergesi-ariza-elektrikli-park-freni,1.4_TSI,Bu tip arizalarda aracinda diagnostik cihazi ile kontrol edilmesi gerekir. Aksi halde ariza tespiti sanstan oteye gitmez,mechanical_keywords
"Esc hatasi,rampa kalkis yardimcisi,lastik kontrolu gostergesi,ariza elektrikli park freni",https://www.golftutkusu.com/topic/17929-esc-hatasi-rampa-kalkis-yardimcisi-lastik-kontrolu-gostergesi-ariza-elektrikli-park-freni,1.4_TSI,sanzimanda sartel tarzi bir parca degistirmisti arkadasin a3 unde 1.6 tdi 2018 modeldi bilginiz olsun arac kalmisti bir hafta ariza tespiti icin felan filan,mechanical_keywords
"Esc hatasi,rampa kalkis yardimcisi,lastik kontrolu gostergesi,ariza elektrikli park freni",https://www.golftutkusu.com/topic/17929-esc-hatasi-rampa-kalkis-yardimcisi-lastik-kontrolu-gostergesi-ariza-elektrikli-park-freni,1.4_TSI,Mekatronik kartindan kaynakli oldugunu soylediler bilginize saygilar,mechanical_keywords
"Esc hatasi,rampa kalkis yardimcisi,lastik kontrolu gostergesi,ariza elektrikli park freni",https://www.golftutkusu.com/topic/17929-esc-hatasi-rampa-kalkis-yardimcisi-lastik-kontrolu-gostergesi-ariza-elektrikli-park-freni,1.4_TSI,"Bugun basima geldi 2013 dizel DGS aracim bir suru uyari verdi sanayiye bi gideyim dedim gidene kadar da birkac kez sagda solda durdum, usta gttgimde  marsa basti arac calismadi, vides p de takili kaldi sebebi nedir bilen varmi kart sokulecek bakilacak dedi ama bilmiyorum sebebi nedir",mechanical_keywords
"Esc hatasi,rampa kalkis yardimcisi,lastik kontrolu gostergesi,ariza elektrikli park freni",https://www.golftutkusu.com/topic/17929-esc-hatasi-rampa-kalkis-yardimcisi-lastik-kontrolu-gostergesi-ariza-elektrikli-park-freni,1.4_TSI,Gecmis olsun gecen hafta yetkili serviste yaptirdim mekatronik kart ve beyinde arizadan dolayi komple set olarak degisti muhtemelen sizinde bu sorun olabilir kronik dsg arizasi dedikleri bu oluyormus,mechanical_keywords
"Esc hatasi,rampa kalkis yardimcisi,lastik kontrolu gostergesi,ariza elektrikli park freni",https://www.golftutkusu.com/topic/17929-esc-hatasi-rampa-kalkis-yardimcisi-lastik-kontrolu-gostergesi-ariza-elektrikli-park-freni,1.4_TSI,Hocam hepsi ne kadara mal oldu acaba serviste,mechanical_keywords
"Esc hatasi,rampa kalkis yardimcisi,lastik kontrolu gostergesi,ariza elektrikli park freni",https://www.golftutkusu.com/topic/17929-esc-hatasi-rampa-kalkis-yardimcisi-lastik-kontrolu-gostergesi-ariza-elektrikli-park-freni,1.4_TSI,Servis harici baska bir yere gitmemis arac olmasindan dolayi %30 indirime ragmen 22000 kadar odeme yaptim,mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,"Golf 7 2015 model 1.4 94170kmde satin aldim 98899 da suan hastanede calismaktayim birgun kapali otoparktan ciktim disarisi -21 derece yavas yavas gidiyorum aracla aracima cok iyi bakarim. Aracimi ilk calistirdigimda sicak havalarda 30sn soguk havalarda 1 dk calistiririm hareket etmem yaglasin diye soguk havalardada dusuk rolantide surerim arabayi araba 70dereceye cikana kadar sonra ogun kapali otoparktan ciktim ilerledim arkamdan megane 4 geldi arkamdan selektor yapiyor Yavasta degilim hizim 60 dedim golfu gecmek haa dedim Bastim gaza motor sicakligim basladigimda 70di. Cokta zorlamadim (4uncu viteste 4,2devri gordu) yani amacim adamla yarismak degil 100km hizi gordum sag seritteydim baktim daha hiz yaparsam kaza yaparim saldim sonra yolda devam ederken sari motor isigi yanip sonuyor epc yazmiyor sadece sari isik yanip sondu isiklarda durdum biraz sonra sondu motordan ekstra ses gelmiyordu. Hemen motor ustasini aradim dedi sonduyse eger silmistir dedi goremeyiz bir daha yanarsa getir dedi yanarken bugunde az dedim arabayi agresif kullaniyim isiklara yaklastim durdum gine yanip sondugunu gordum ama bu sefer sonmesi daha kisa surdu hemen sondu opete gittim petrol aldim. Calistirdim yanmiyor ama start stop hatasi veriyor. Onceki sorundada aynisi oldu sonra tekrar stop edince oda gidiyor.",mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,Bujiler en son ne zaman degismis ?,mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,60000 de vw serviste degismis faturalarida var 75bine kada vw serviste degismis 90binde ozel servis ozel servis motocar diye filtre seti takmis gorunce cildirdim. Normalde 105 te olan bakimi 100binde yapacam hatta arabanin orjinal mann marka filtre setini aldim. Vw servisinden karter tapasi ve conta alacagim. Catrolun erzurumda bayisi var yag degisimi de yapiyormus orda yaptiracagim. Hatta arkadas var motordan cok iyi anliyor onla gidecez bakimda bizde duracagiz. Normalde bende yaparimda aracin bakimini elimde kagit olsun bakimini yaptirdigima dair. liqui moly engine flush da yaptiracagim onuda aldim bakim esnasinda,mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,Ilk baktirmaniz gereken sey buji ve bobin anlik hataya genelde bu ikisi sebep olur,mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,"akuden olabilirmi akusu ustundeki orjinal akusu ama elimde multimetre var 12,33 cikti voltaji araci kapatip aku durumuna getirimce maximum yuzde 70 geliyor aku ama erzurum kisinda ilk kontakta aliyor hergun calistiriyorum arabayi, para durumum sikintili seneye zaten vartanin 70 ah akusunu takmayi dusunuyorum",mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,Ustasi degilim sadece kendi tecrubelerime dayali olarak fikir yuruttum nokta atisini usta yapacaktir. Kendinizi tanitirsaniz iyi olur bu arada forumda iyi forumlar,mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,Buyuk ihtimalle bujiler ile ilgili bir sorun vardir. Omrunu tamamlamis olabilir. bakim yaptirirken kontrol ettirmenizi tavsiye ederim. TSI motorun hassas noktalarindan biridir bobin ve bujiler.,mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,. Okurken guldum vallahi. Aku olcumu saglikli sonuc vermeyebilir. Anlik olcuyor sonucta,mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,ben yasamistim bunuda turbo korumaya almisti galiba,mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,"Erzurum gibi Turkiye’nin en soguk sehirlerinden birinde yasadiginiz icin iliman iklimlerde kulanilan 5w-30 viskosite yag yerine.,",mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,"bir yag kullanmaniz daha uygun olacaktir., bu sayede sabahlari soguk havada yag daha akiskan olacagi icin asinmalar azalir, motor yagi daha kisa surede “ideal calisma sicakligina” ulasir., motorunuzu korumus olursunuz.,",mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,"Cok soguk bir iklimde yasadiginiz icin 5w-30 yaglar size uygun degildir.,",mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,Yasadiginiz diger sikinti icin arkadaslarin da dedigi gibi bujileri ve bobinleri kontrol ettirmeniz lazim.,mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,"araba ilk calistirmada  3 dakka bekle, motor  sicakligi 90  bulmadan  fazla  basma kardesim",mechanical_keywords
"Arabayi Zorlayinca Yanan, Kirmizi Isiklarda Sonen Sari Ikaz Isigi",https://www.golftutkusu.com/topic/14513-arabayi-zorlayinca-yanan-kirmizi-isiklarda-sonen-sari-ikaz-isigi,unknown,Bende senin dusundugunu dusunup usta ile gorustum isigin sari yanip sonmesi katalizor hatasiymis hatta sorunum su diye gittim. Ben aracimi aldigimda ilk 1500 de max tork veriyordu simdi neden 1700-1800 de veriyor diye sordum. Usta dedikki aldigindan beri ne yaptirdin araca dedim triger bakimi olabilir dedi. Baska katkilar ve bakim herseyi anlattim. Liqui molynin katalitik konvetor temizleyicisini kullandim dedim. Bogaz kelebeginden siktim. Fisfisla oda havayi cekerken cekti 3bin devire aldim sabit arkadan bembeyaz duman cikti dedim. Hatta ondan 4-5ay sonra muaneye gittim gecti dedim. Sari yanan sonen isik katalizor isigi dedi sen katalizori o katki yakar biraz erimis tam katalizoru tam bosartma degilde yarim bosaltmissin dedi bu da egzoz gazini tutamadigi icin turbonun azda olsa gec girmesini saglar ve aracin daha gec devirde max tork vermesine seveb olur. Ama arac ileriki devirlerde daha performansli gider dedi daha iyi saldigi icin eksoz gazini dedi. 2. Triger sentesude olabilir dedi. Onun icin beyine baktik oyle bir ariza yok dedi. Bujiler cok iyi di yag yakma sifir dedi bujilere bakarak. 5w30 0w 30 muhabbetini konustuk. Biri -35e kadar digeri -40a kadar dedi. Aradaki tek fark bu gerek yok bence dedi. Ama sabah soguklarda 2 dk rolantide calis 10dkda sakin surus yap dedi. Hic bisey olmaz dedi. Benzin enjektor konusunda dizel olsa kullan derdimde benzinde hic gerek yok bence dedi.,mechanical_keywords
2013 golf frene basinca gelen ses,https://www.golftutkusu.com/topic/12871-2013-golf-frene-basinca-gelen-ses,unknown,sorunum su: frene bastigimda bir metal sesi sanki yerine oturuyor gibi cit diye ses yapmakta. Yuksek hizlarda yapmiyor. Surekli yapmiyor. Genelde fark ettigim araci park ederken frene bastigimda duyuyorum bu sesi. Alt takimlari kontrol ettirdim sorun yok. Alt taraftaki ne varsa. Bosluk vs siktirdim yine duzelmedi. Azaldi ama duzelmedi diyebilirim. Direksiyon vs alakali degil. Sadece frene bastigimda gelen bir ses bu ayrica ard arda basinca gelmiyor biraz ileri geri yapmak gerekiyor.,mechanical_keywords
2013 golf frene basinca gelen ses,https://www.golftutkusu.com/topic/12871-2013-golf-frene-basinca-gelen-ses,unknown,hocam balata kulaklarinda tirnaklanma asinma olabilir balatalari bi sokturun go&lt; ile kulaklarini kontrol ettirin kaliper yuvalarini kontrol ettirin. balata kaliper arasi bosluk olusmus olabilir disk ile balatalar da hareket ediyor olabilir siz frene basinca da kulaklar biyere takilarak diski sikiyor olabilir.,mechanical_keywords
2013 golf frene basinca gelen ses,https://www.golftutkusu.com/topic/12871-2013-golf-frene-basinca-gelen-ses,unknown,Ayni sorun benim aracta da basladi . Sorunu cozebildiniz mi ? Cozduyseniz problem neredeymis paylasabilir misiniz?,mechanical_keywords
2013 golf frene basinca gelen ses,https://www.golftutkusu.com/topic/12871-2013-golf-frene-basinca-gelen-ses,unknown,Cozdum hocam fren balatasini degistirince duzeldi.,short_but_signal
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,"2015 model golf high aracimda cok sik karsilastigim yolda sabit hizla max. 20-30(belki daha az) km on park sensorunun olur olmadik, alakasiz, sacma derecede devreye girerek otmesi ve bu hatadan dolayi yolculari tedirgin etmesi olayini 1.5 yildir yasamaktayim.",mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,Benim basima bir onceki golfte geldi. On tamponu soktuk park sensorunun tum ana kablo tesisatini tek tek kontrol ettik. Kablonun birinde asinma vardi. Onunla duzeldi. Biraz zaman ve sabir istiyor. Ustalar yanasmayabilir tanidik biri olmali,mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,Kisin bana da cok oluyordu ama galiba sensor uzerine kar buz camur vs gelince oluyordu daha cok. Sizinki de benzer bi sebepten olabilir mi bilemiyorum aklima gelince yaziyim dedim. Sensorlerin oldugu yer temizken otuyorsa tampon altindan mutlaka kontrol edilmeli,mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,"En kisa surede derossi arkadasin bahsettigi gibi sizde baktirin, o zamana kadar da; Arac menusunden park ve manevra kismina girip en ustte "" otomatik etkinlestir"" seceneginin tik'ini kaldirin. Fakat dikkat edin bu ayardan sonra sadece vitesi R ye taktiktan sonra sensorler aktif olacak.",mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,Bu bahsettiginiz olay golflerin tamaminda var. Ozellikle 2017 sonrasi park manevra ozellikli olanlarda. Anlamsizca durduk yere otmeye basliyor yolda hic bir sey olmamasina ragmen. Bende rahatsiz oluyorum acikcasi.,mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,"Servisevbu problemden bahsettim,sozde kalibrasyon yaptiklarini soylediler fakat degisen hicbir sey olmadi. Yine ayni",mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,Kapali mi kullaniyorsunuz otomatik etkinlestiri ne gibi sikinti yasariz. Gerci on birazda gec aliyor sensorleri bi anda cikiyor ekranda,mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,"Hayir tamamen kapali degil, normalde arac calisir halde onunden veya arkasindan birisi gectiginde sensorler algilar ve oter. Otomatik etkinlestir secenegini kapattiginizda bu olmaz, sadece araci park edeceginiz zaman geri viteste aldiginizda aktif oluyor. Dedigim gibi uzun suredir bu sekilde kullaniyorum, sadece ilk baslarda ikide bir otmesine alistigim icin kapattiktan sonra afalladigim olmadi degil. Ama zamanla alisiliyor",mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,Hocam sizin dediklerinize ilaveten ben de sunu soyleyeyim sensorlerin otomatikte surekli aktif olmasi beni 2 belkide 3 ufak kazadan kurtardi desem yalan olmaz herhalde,mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,o yuzden ben sahsen cok faydali buluyorum illa da kapatilacaksa alisana kadar cok cok dikkat edilmeli,mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,Bende yavas giderken arada bir ayni problemi yasiyorum.,mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,Ayni sorun bendede var. Ozellikle arac yikandiginda 3 metre ilerdeki cisim cok yakininda olarak goruyor.  Tampon sokme takmaya 400 isteyen ustalardan birine gecen hafta komsunun ic kisimdaki radyatoru yaptirirken denk geldik oysaki sokmeden yapiliyordu.,mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,Son donemde (4 Arac) yaptirdigim yaklasik 10 islemin neredeyse tamaminda sorun yasattilar. Eski ustalar bezmis yeniler anlamiyor yada kolaya kacip para kazanma derdindeler.,mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,Bir tarafa mudahale ederler diger taraflari trimleri soketleri duzgun takmazlar.,medium_length_no_noise
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,"En son bakimda karter korumayi soktuler su anda rolantide asiri ses yapiyor tam oturmadi sanirim elimle itince zirilti gidiyor,  O yuzden sensor icin gidip basiniza ne tur bela sarabilirler allah bilir.  Bende on sagdaki yapiyor kisin yazin yagisli havalarda 1 sensor haric sorunsuz calisiyor.",mechanical_keywords
Golf 7 On Park Sensor Arizasi,https://www.golftutkusu.com/topic/17654-golf-7-on-park-sensor-arizasi,unknown,Yatay  veya dikey tip orjinal 1 sensor 750 tl civari,mechanical_keywords
Gosterge Panelinde Ariza Isiklarinin Yanip Sonmesi,https://www.golftutkusu.com/topic/17917-gosterge-panelinde-ariza-isiklarinin-yanip-sonmesi,1.2_TSI,"Herkese merhaba, baslik pek aciklayici olmadi umuyorum sorunumu anlatabilirim. Aracim 2016 model Comfortline 1.2 DSG soyle bir durum fark ettim normalde araci calistirmadan once yarim kontak yapip tum isiklarin sonmesini bekleyip normal marsa basip gidiyordum fakat 2 gundur tum isiklar sondukten sonra marsa basarken tum ikaz isaretleri tekrar yaniyor ve o sekilde calisiyor arac. Arac calistiktan sonra hic bir uyari isareti kalmiyor calismasi normal sekilde devam ediyor. Bu arada marsa basarken elektro mekanik direksiyon lambasi sari-kirmizi donusumlu oluyor o esnada. Umarim sorunu anlatabilmisimdir. Fotograf veya video cekmeyi unuttum bu aksam ekleyecegim. Boyle bir sorunla karsilasan ve cozen oldu mu?. Simdiden tesekkurler",mechanical_keywords
Gosterge Panelinde Ariza Isiklarinin Yanip Sonmesi,https://www.golftutkusu.com/topic/17917-gosterge-panelinde-ariza-isiklarinin-yanip-sonmesi,1.2_TSI,Akunuz zayiflamis cok buyuk ihtimalle hocam.,short_but_signal
